"SEQN","FSD032A","FSD032B","FSD032C","FSD032D","FSD032E","FSD032F","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ400","FSQ410","FSQ420","FSQ430","FSQ440","FSQ450","FSQ460","FSQ470","FSQ480","FSQ490","FSQ500","FSQ510","FSQ520","FSQ170","FSD170N","FSD180","FSD190","FSD200","FSQ162","FSD650C","FSD660C","FSD670C","FSD650M","FSD660M","FSD670M"
30407,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30408,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,2,1,10,1,1,,,,,,
30409,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,,,,1,1,6
30410,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30411,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,3,2,,,1,,,,,,
30412,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30413,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30414,2,2,3,2,3,3,2,,2,2,2,,,,,,,,3,2,2,2,,,,,,,,2,2,2,2,,,1,2,2,,,2,2,,,,,
30415,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30416,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,2,2,,,1,,,,,,
30417,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30418,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30419,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30420,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,9,,,,,1,2,,,,,
30421,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30422,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30423,2,2,2,,,,2,,2,2,1,2,,,,,,,3,3,,1,2,,2,2,2,,,,,,,,,2,0,2,,,,,,,,,
30424,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30425,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30426,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,,,,1,1,8
30427,2,2,2,3,3,3,2,,1,2,2,2,,2,2,,2,2,3,3,1,2,,,,,,,,2,2,2,2,,,1,3,1,3,1,1,1,1,48,,,
30428,2,1,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,2,,2,2,2,,,,,,,,,2,0,2,,,2,,,,,,
30429,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30430,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30431,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30432,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30433,2,2,3,2,2,3,2,,2,2,2,,,,,,,,3,2,3,1,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,1,24,,,
30434,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30435,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30436,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30437,1,1,1,1,1,1,1,1,1,1,2,2,,1,2,,2,2,4,4,3,1,2,,2,2,2,,,,,,,,,2,0,2,,,2,,,,,,
30438,2,2,2,2,2,2,1,2,1,2,2,2,,2,2,,2,2,4,4,3,1,,,,,,,,,,,,,,1,1,2,,,1,,,,,,
30439,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30440,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30441,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30442,2,2,2,2,2,2,2,,2,2,2,2,,2,2,,2,2,3,3,3,2,2,,2,2,2,,,,,,,,,2,0,2,,,2,,,,,,
30443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30444,2,2,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,1,2,1,1,1,1,1,1,5,,,
30445,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30446,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,
30448,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30449,1,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,2,,2,2,2,,,,,,,,,1,1,2,,,2,,,,,,
30450,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30452,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30453,2,2,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,1,2,1,7,1,1,1,1,8,,,
30454,2,2,3,2,3,3,2,,2,2,2,,,,,,,,3,2,2,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30455,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30456,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30457,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,2,2,,,1,1,1,20,,,
30458,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,1,1,1,7,,,
30459,1,1,2,1,2,2,1,2,1,1,1,1,3,2,2,,1,2,4,4,3,2,1,5,1,1,2,2,,,,,,,,1,1,2,,,1,,,,,,
30460,1,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,2,,,,,,
30461,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30462,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30464,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30465,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30466,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30467,2,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,,,,,,,1,3,2,,,1,,,,,,
30468,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30469,1,2,2,3,2,3,2,,2,2,2,,,,,,,,3,3,2,2,2,,2,2,2,,,,,,,,,2,0,2,,,1,,,,,,
30470,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30471,3,3,3,2,3,3,2,,2,2,2,,,,,,,,2,1,2,2,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,2,18,,,
30472,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30473,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,,,,,,
30474,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30475,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30476,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30477,1,1,1,1,1,1,1,2,1,2,2,2,,2,2,,2,2,4,4,3,2,2,,2,2,2,,,,,,,,,2,0,2,,,1,,,,,,
30478,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,1,1,18,,,
30479,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30480,1,1,2,1,2,1,1,3,1,1,1,1,2,2,2,,1,2,4,4,3,1,,,,,,,,2,2,2,2,,,2,0,2,,,2,,,,,,
30481,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,1,1,1,1,,,
30482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30483,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,1,1,2,,,,,,,,,
30484,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30485,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30486,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30487,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30488,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30489,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30490,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30491,3,2,2,,,,2,,2,2,2,,,,,,,,2,2,,2,2,,2,2,2,,,,,,,,,1,1,1,12,1,2,,,,,,
30492,2,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,1,1,,,
30493,1,1,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,1,2,1,6,1,2,2,,,,,
30494,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,2,4,4,3,2,1,7,1,2,2,2,,,,,,,,2,0,2,,,1,,,,1,2,1
30495,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,9,,,,,,,,,,,
30496,2,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,2,2,,,,,
30497,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30498,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,4,2,,,2,,,,,,
30499,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30500,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,1,2,18,,,
30501,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30502,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30503,2,2,2,,,,1,2,1,1,2,2,,,,,,,4,4,,2,2,,2,2,2,,,,,,,,,1,1,1,12,1,2,,,,2,,
30504,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30505,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30506,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,7,1,12,1,1,1,1,24,,,
30507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30508,2,1,2,3,3,3,2,,2,2,2,,,,,,,,3,3,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,1,7,,,
30509,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30510,2,3,2,3,3,3,2,,2,2,2,,,,,,,,2,2,1,1,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,1,24,,,
30511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30512,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30513,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30514,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30515,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30516,2,2,3,3,3,3,2,,1,2,2,2,,2,2,,2,2,3,3,1,1,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,2,4,,,
30517,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30518,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30519,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30520,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30521,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30522,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30523,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30524,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30525,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30526,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30527,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30528,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30529,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30530,2,2,2,2,2,2,1,2,1,1,2,2,,1,1,2,1,2,4,4,4,1,,,,,,,,2,2,2,2,,,1,5,1,12,1,2,,,,,,
30531,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30532,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,7,,,,,1,,,,,,
30533,2,1,2,3,3,3,2,,1,1,2,1,3,2,2,,2,2,3,4,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,1,24,,,
30534,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30535,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30536,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,2,,
30537,2,2,2,3,2,3,2,,2,2,2,,,,,,,,3,3,2,2,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,1,48,,,
30538,2,2,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,1,,,,,,,,2,2,2,2,,,1,4,1,3,1,1,,,,,,
30539,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30540,2,2,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,2,0,2,,,1,1,1,1,,,
30541,2,2,2,2,2,3,2,,2,2,2,,,,,,,,3,3,3,2,,,,,,,,2,2,2,2,,,2,0,2,,,2,2,,,,,
30542,2,3,2,2,2,2,2,,1,2,2,2,,1,2,,2,2,3,3,3,2,2,,2,2,2,,,,,,,,,2,0,2,,,2,,,,,,
30543,1,2,2,2,2,3,1,2,1,1,1,2,,2,2,,2,2,4,4,3,1,,,,,,,,2,2,2,2,,,1,7,1,10,1,1,1,1,23,,,
30544,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30545,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,3,1,2,1,2,2,,,,,
30546,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30547,1,2,2,2,2,3,1,2,1,1,2,2,,2,2,,2,2,4,4,3,1,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30548,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,,,,,,
30549,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30550,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,3,1,12,1,2,2,,,,,
30551,2,2,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,1,3,1,7,1,2,,,,,,
30552,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30553,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30554,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30555,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30556,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30557,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,2,,
30558,3,3,2,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,,,,,,,,2,2,2,2,,,1,3,2,,,2,2,,,,,
30559,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30560,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30561,1,2,3,2,3,3,2,,2,2,2,,,,,,,,3,2,2,2,2,,2,2,2,,,,,,,,,1,5,1,11,1,2,,,,,,
30562,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30563,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30565,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,4,1,12,1,2,,,,,,
30566,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,2,,,,,
30567,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30568,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30569,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30570,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30571,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,2,2,,,,,
30573,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30574,2,3,3,,,,2,,2,2,2,,,,,,,,2,2,,2,2,,2,2,2,,,,,,,,,2,0,2,,,,,,,,,
30575,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,7,1,12,1,1,,,,,,
30576,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30577,1,1,2,2,1,1,1,2,1,2,2,2,,1,2,,2,2,4,4,3,2,2,,2,2,2,,,,,,,,,2,0,2,,,2,,,,,,
30578,1,1,1,1,1,1,1,1,2,2,2,2,,2,2,,2,2,4,3,3,2,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,1,12,,,
30579,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,1,2,,,,,
30580,2,3,3,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,2,,2,2,2,,,,,,,,,2,0,2,,,1,,,,,,
30581,2,3,3,2,3,3,2,,2,2,2,,,,,,,,2,2,2,2,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,1,4,,,
30582,3,2,2,2,2,2,1,2,2,2,2,2,,2,2,,2,2,3,3,3,2,,,,,,,,,,,,,,1,1,2,,,2,,,,,,
30583,3,3,2,3,3,3,2,,2,2,2,,,,,,,,2,2,1,2,2,,2,2,2,,,,,,,,,2,0,2,,,,,,,,,
30584,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30585,1,1,1,1,1,2,1,2,1,2,2,2,,2,2,,2,2,4,4,3,2,1,7,1,1,2,2,,,,,,,,1,1,2,,,1,,,,1,1,10
30586,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30587,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30588,6,6,6,,,,6,6,6,6,6,6,6,,,,,,1,1,,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30589,2,2,2,,,,2,,1,2,2,2,,,,,,,3,3,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30590,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30591,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,1,1,1,48,,,
30592,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30593,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,1,11,2,2,1,2,9,,,
30594,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30595,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30596,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30597,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30598,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30599,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,1,1,2,,,1,1,2,8,,,
30600,1,2,3,1,3,3,2,,1,1,2,1,2,2,2,,2,2,3,4,2,1,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,2,2,,,
30601,1,1,2,1,3,3,2,,2,2,2,,,,,,,,3,3,2,2,,,,,,,,2,2,2,2,,,1,1,2,,,1,1,2,11,,,
30602,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30603,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,2,,,,,,
30604,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,,,,,,,,,,,,,,2,0,2,,,1,,,,1,1,12
30605,3,3,3,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,1,2,1,4,1,,,,,,,
30606,3,3,3,3,3,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,2,0,2,,,,,,,,,
30607,1,1,2,3,2,1,2,,2,2,2,2,,2,2,,2,2,3,3,3,2,,,,,,,,1,1,2,2,,2,2,0,2,,,2,2,,,,,
