"SEQN","HOD010","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220"
14921,2,,6,6,5,1,1,2,,,,,,,,
14922,2,,3,11,4,3,1,1,1,2,1,2,,1,2,1
14923,2,,2,4,5,1,1,2,,,,,,,,
14924,2,,3,5,5,1,1,2,,,,,,,,
14925,1,,3,6,4,1,1,2,,,,,,,,
14926,2,,5,5,1,1,1,2,,,,,,,,
14927,4,5,2,4,2,2,1,2,2,,2,,,2,,2
14928,2,,2,10,5,1,1,2,,,,,,,,
14929,3,,6,4,1,1,1,2,,,,,,,,
14930,2,,4,5,4,1,1,1,2,,2,,,2,,2
14931,2,,3,5,3,1,1,2,,,,,,,,
14932,2,,4,7,1,1,1,1,,,,,,,,
14933,4,6,2,4,2,2,1,2,2,,1,2,,2,,2
14934,2,,2,9,4,1,1,1,,,,,,,,
14935,2,,99,4,2,2,1,2,2,,2,,,2,,1
14936,3,,5,6,5,1,1,2,,,,,,,,
14937,2,,3,7,3,1,1,2,2,,2,,,1,2,2
14938,2,,1,7,2,1,1,2,,,,,,,,
14939,2,,6,5,5,1,2,2,,,,,,,,
14940,2,,4,5,5,1,1,1,,,,,,,,
14941,1,,3,6,3,1,1,2,,,,,,,,
14942,2,,99,7,2,1,1,2,2,,2,,,2,,2
14943,2,,1,6,2,1,1,1,,,,,,,,
14944,2,,2,8,1,1,2,2,,,,,,,,
14945,2,,3,7,4,1,1,2,2,,2,,,2,,2
14946,3,,3,7,1,1,1,1,,,,,,,,
14947,,,,,,,,,,,,,,,,
14948,1,,1,5,4,1,1,2,,,,,,,,
14949,2,,99,5,2,2,1,2,2,,1,2,,9,,1
14950,2,,2,9,3,1,1,1,,,,,,,,
14951,4,4,99,3,2,2,1,2,2,,2,,,2,,2
14952,4,5,2,4,2,2,1,2,,,,,,,,
14953,1,,99,4,5,1,2,2,,,,,,,,
14954,1,,1,4,3,1,1,2,,,,,,,,
14955,2,,2,6,2,1,1,2,,,,,,,,
14956,3,,99,3,1,2,3,2,,,,,,,,
14957,3,,99,6,3,1,1,2,,,,,,,,
14958,2,,6,7,5,1,1,2,,,,,,,,
14959,5,,6,999,1,3,9,9,,,,,,,,
14960,2,,2,5,5,1,1,2,,,,,,,,
14961,2,,1,7,1,1,1,2,,,,,,,,
14962,2,,99,8,5,1,1,2,,,,,,,,
14963,2,,1,6,1,2,1,2,,,,,,,,
14964,2,,1,8,5,1,1,2,,,,,,,,
14965,4,5,6,7,3,1,1,2,,,,,,,,
14966,2,,2,9,5,1,1,1,,,,,,,,
14967,2,,2,5,5,1,1,2,,,,,,,,
14968,4,4,3,4,5,2,1,2,,,,,,,,
14969,2,,99,5,3,2,1,2,,,,,,,,
14970,2,,3,8,4,1,2,1,,,,,,,,
14971,1,,2,6,5,1,2,2,,,,,,,,
14972,2,,3,7,2,1,1,2,,,,,,,,
14973,3,,2,3,5,2,1,2,,,,,,,,
14974,3,,5,8,5,1,1,2,,,,,,,,
14975,2,,6,6,5,1,1,1,,,,,,,,
14976,2,,2,6,4,1,1,2,,,,,,,,
14977,2,,1,7,3,1,1,2,,,,,,,,
14978,4,5,99,5,1,2,1,1,,,,,,,,
14979,2,,3,6,3,1,1,2,2,,2,,,1,2,2
14980,2,,2,8,5,1,1,2,,,,,,,,
14981,2,,4,5,5,1,1,2,,,,,,,,
14982,4,1,6,7,3,2,1,2,1,2,1,2,,1,2,2
14983,2,,2,9,5,1,1,2,,,,,,,,
14984,2,,99,6,5,1,1,2,,,,,,,,
14985,2,,3,5,5,1,1,2,,,,,,,,
14986,2,,4,7,5,1,1,2,,,,,,,,
14987,2,,4,8,1,1,1,2,,,,,,,,
14988,2,,1,10,4,1,2,1,2,,2,,,2,,2
14989,2,,3,10,5,1,1,1,,,,,,,,
14990,4,7,99,3,3,2,1,2,,,,,,,,
14991,2,,6,7,4,1,1,1,,,,,,,,
14992,2,,99,7,5,1,1,2,,,,,,,,
14993,2,,2,9,5,1,1,2,,,,,,,,
14994,2,,6,4,3,1,1,2,,,,,,,,
14995,2,,3,5,5,2,1,2,,,,,,,,
14996,2,,3,10,4,1,1,2,,,,,,,,
14997,2,,6,7,4,1,1,1,,,,,,,,
14998,2,,2,9,5,1,1,2,,,,,,,,
14999,3,,6,6,5,1,1,2,,,,,,,,
15000,1,,4,5,5,1,3,1,,,,,,,,
15001,1,,3,5,5,1,1,1,,,,,,,,
15002,2,,99,6,1,1,1,1,,,,,,,,
15003,3,,99,3,1,2,1,1,,,,,,,,
15004,4,5,3,5,1,2,1,2,1,2,2,,,2,,2
15005,4,4,4,4,2,2,1,2,,,,,,,,
15006,4,3,99,4,1,1,2,2,,,,,,,,
15007,4,1,99,6,2,2,1,2,2,,2,,,2,,2
15008,2,,99,6,2,2,1,2,,,,,,,,
15009,2,,3,7,5,1,1,1,,,,,,,,
15010,1,,1,6,3,1,1,2,,,,,,,,
15011,2,,2,5,4,1,1,1,,,,,,,,
15012,2,,3,6,5,1,1,2,,,,,,,,
15013,4,6,99,4,4,2,1,2,,,,,,,,
15014,3,,2,6,5,1,1,1,,,,,,,,
15015,2,,3,6,2,2,1,2,,,,,,,,
15016,4,4,3,4,1,2,1,2,,,,,,,,
15017,2,,99,7,2,2,1,2,2,,2,,,2,,1
15018,,,,,,,,,,,,,,,,
15019,2,,6,9,3,1,1,2,,,,,,,,
15020,2,,1,8,3,1,1,2,,,,,,,,
15021,4,5,1,4,2,2,1,1,,,,,,,,
15022,3,,99,2,1,2,1,2,,,,,,,,
15023,1,,2,5,5,1,2,2,,,,,,,,
15024,2,,4,10,5,1,1,1,,,,,,,,
15025,2,,2,8,2,1,1,2,,,,,,,,
15026,1,,6,7,3,1,1,2,,,,,,,,
15027,3,,99,7,5,1,1,2,,,,,,,,
15028,2,,99,8,2,1,1,1,,,,,,,,
15029,3,,6,7,5,1,1,2,,,,,,,,
15030,2,,99,8,3,2,1,2,,,,,,,,
15031,2,,99,7,1,2,1,2,2,,2,,,1,1,2
15032,4,5,99,4,2,2,1,2,,,,,,,,
15033,4,4,99,5,2,2,1,2,,,,,,,,
15034,2,,6,7,5,1,1,1,,,,,,,,
15035,2,,3,7,1,1,1,1,,,,,,,,
15036,2,,1,6,4,1,1,2,,,,,,,,
15037,2,,1,10,3,1,1,1,1,2,2,,,1,2,2
15038,2,,3,7,5,1,1,2,,,,,,,,
15039,4,6,99,4,3,2,1,1,,,,,,,,
15040,3,,99,6,3,1,1,2,2,,2,,,2,,2
15041,4,6,3,4,2,2,1,1,,,,,,,,
15042,2,,1,5,5,1,1,1,,,,,,,,
15043,4,5,2,5,4,2,1,2,,,,,,,,
15044,2,,3,6,5,1,1,2,,,,,,,,
15045,1,,3,6,4,1,2,1,,,,,,,,
15046,2,,4,6,4,1,1,2,,,,,,,,
15047,2,,3,6,5,1,1,2,,,,,,,,
15048,2,,3,6,5,1,2,1,,,,,,,,
15049,2,,99,5,5,1,2,1,,,,,,,,
15050,2,,3,8,5,1,1,1,,,,,,,,
15051,2,,99,6,3,2,1,2,,,,,,,,
15052,2,,99,6,5,1,1,2,,,,,,,,
15053,2,,99,4,1,2,1,2,,,,,,,,
15054,1,,3,5,4,1,1,2,,,,,,,,
15055,1,,99,4,2,1,1,2,,,,,,,,
15056,,,,,,,,,,,,,,,,
15057,4,4,2,6,1,2,1,2,2,,2,,,2,,2
15058,2,,6,8,5,1,2,1,,,,,,,,
15059,1,,2,6,1,1,1,2,,,,,,,,
15060,2,,4,6,5,1,2,1,,,,,,,,
15061,3,,1,7,3,1,1,1,,,,,,,,
15062,2,,2,9,3,1,1,1,,,,,,,,
15063,2,,3,10,4,1,2,1,,,,,,,,
15064,3,,6,8,5,1,1,2,,,,,,,,
15065,4,5,99,6,1,2,1,2,,,,,,,,
15066,2,,3,11,5,1,1,2,,,,,,,,
15067,2,,6,6,5,1,1,2,,,,,,,,
15068,1,,4,777,5,1,1,2,,,,,,,,
15069,2,,3,6,4,1,1,1,,,,,,,,
15070,2,,1,8,5,1,1,1,,,,,,,,
15071,1,,2,4,4,1,2,2,,,,,,,,
15072,3,,99,4,2,2,1,1,,,,,,,,
15073,2,,6,6,5,1,1,2,,,,,,,,
15074,2,,3,5,1,1,1,1,,,,,,,,
15075,2,,6,8,1,2,2,2,,,,,,,,
15076,2,,6,7,5,1,1,2,,,,,,,,
15077,2,,6,6,5,1,1,2,,,,,,,,
15078,3,,1,5,2,1,1,2,,,,,,,,
15079,3,,6,10,4,1,1,2,1,2,2,,,2,,2
15080,2,,6,5,4,1,1,1,,,,,,,,
15081,2,,3,9,5,1,1,2,,,,,,,,
15082,1,,1,6,2,1,1,2,,,,,,,,
15083,4,7,1,4,3,2,1,1,,,,,,,,
15084,3,,2,10,5,1,1,2,,,,,,,,
15085,2,,6,12,3,1,1,1,,,,,,,,
15086,2,,4,7,5,1,1,2,,,,,,,,
15087,4,4,5,4,2,2,1,2,,,,,,,,
15088,3,,99,8,3,1,1,2,,,,,,,,
15089,2,,99,7,5,1,1,1,,,,,,,,
15090,2,,4,7,1,1,1,1,,,,,,,,
15091,4,5,6,4,1,2,1,2,,,,,,,,
15092,2,,1,8,4,1,1,2,,,,,,,,
15093,1,,1,5,5,1,1,1,,,,,,,,
15094,2,,99,5,5,1,1,2,2,,2,,,1,2,2
15095,2,,2,5,5,1,1,2,,,,,,,,
15096,2,,3,6,3,1,1,2,,,,,,,,
15097,2,,4,5,5,1,1,2,,,,,,,,
15098,4,5,99,5,1,2,1,2,1,9,2,,,2,,1
15099,2,,3,5,2,2,1,2,,,,,,,,
15100,2,,5,5,5,1,1,1,,,,,,,,
15101,2,,2,6,3,2,1,2,,,,,,,,
15102,2,,99,6,1,2,1,2,,,,,,,,
15103,4,4,99,4,3,2,1,2,,,,,,,,
15104,2,,99,5,1,2,1,2,,,,,,,,
15105,1,,99,4,4,1,1,2,,,,,,,,
15106,2,,6,7,5,1,1,1,,,,,,,,
15107,2,,5,7,4,1,1,2,,,,,,,,
15108,2,,6,6,5,1,1,2,,,,,,,,
15109,3,,3,6,2,2,1,2,2,,1,2,,1,2,2
15110,2,,2,5,1,1,1,1,,,,,,,,
15111,2,,3,7,5,1,1,2,,,,,,,,
15112,2,,3,7,1,1,1,2,1,1,2,,,2,,1
15113,4,6,99,4,2,2,1,2,,,,,,,,
15114,2,,4,6,5,1,1,1,,,,,,,,
15115,4,3,99,6,4,2,1,2,,,,,,,,
15116,2,,2,8,5,1,1,1,,,,,,,,
15117,1,,1,5,4,1,2,2,,,,,,,,
15118,3,,99,4,2,2,1,2,,,,,,,,
15119,2,,4,5,3,1,1,1,,,,,,,,
15120,1,,99,6,1,3,1,2,,,,,,,,
15121,2,,6,11,5,1,1,2,,,,,,,,
15122,2,,2,7,3,1,1,1,,,,,,,,
15123,4,,1,3,5,2,1,2,,,,,,,,
15124,4,6,3,5,3,2,1,2,2,,1,2,,2,,2
15125,4,1,99,3,1,2,1,2,,,,,,,,
15126,2,,2,7,5,1,1,2,,,,,,,,
15127,2,,3,7,5,1,1,2,,,,,,,,
15128,3,,3,7,2,2,1,2,,,,,,,,
15129,3,,6,5,5,3,1,1,,,,,,,,
15130,4,4,99,4,2,2,1,2,,,,,,,,
15131,2,,1,1,4,1,1,1,,,,,,,,
15132,2,,2,5,1,1,1,2,,,,,,,,
15133,2,,2,13,4,1,1,1,,,,,,,,
15134,4,6,1,5,1,2,1,2,,,,,,,,
15135,,,,,,,,,,,,,,,,
15136,1,,3,7,3,1,1,2,,,,,,,,
15137,2,,6,8,3,1,1,1,2,,1,2,,1,2,2
15138,2,,4,6,1,1,1,2,,,,,,,,
15139,2,,3,8,5,1,2,2,,,,,,,,
15140,2,,2,11,5,1,1,2,,,,,,,,
15141,2,,3,10,3,1,1,2,,,,,,,,
15142,4,3,99,4,1,2,1,2,,,,,,,,
15143,4,3,99,5,1,2,1,2,,,,,,,,
15144,2,,2,6,2,2,1,2,,,,,,,,
15145,6,,1,1,1,3,9,2,,,,,,,,
15146,2,,6,5,4,1,1,2,,,,,,,,
15147,2,,1,13,2,1,1,1,2,,2,,,2,,2
15148,2,,1,7,4,1,1,2,,,,,,,,
15149,4,5,3,4,3,2,1,2,,,,,,,,
15150,2,,3,5,5,1,1,2,,,,,,,,
15151,1,,99,4,1,2,1,2,,,,,,,,
15152,2,,2,5,1,2,1,2,,,,,,,,
15153,2,,6,7,5,1,1,2,,,,,,,,
15154,2,,2,6,2,1,1,2,,,,,,,,
15155,2,,1,5,2,1,1,2,,,,,,,,
15156,2,,3,5,5,1,1,2,,,,,,,,
15157,1,,99,4,1,2,1,2,,,,,,,,
15158,1,,1,5,4,1,1,2,,,,,,,,
15159,4,4,2,5,2,2,1,2,,,,,,,,
15160,2,,3,8,5,1,1,1,,,,,,,,
15161,2,,99,6,4,1,1,2,,,,,,,,
15162,2,,2,7,2,2,1,2,,,,,,,,
15163,2,,1,8,3,1,2,2,,,,,,,,
15164,2,,1,6,1,1,2,2,,,,,,,,
15165,3,,6,7,5,1,1,2,,,,,,,,
15166,2,,99,8,2,1,1,1,,,,,,,,
15167,4,5,2,4,2,2,1,2,,,,,,,,
15168,1,,1,5,3,1,1,2,,,,,,,,
15169,2,,99,6,1,2,1,2,1,9,2,,,2,,2
15170,3,,6,7,5,2,1,2,,,,,,,,
15171,2,,1,7,4,1,1,1,,,,,,,,
15172,2,,99,8,5,1,1,1,,,,,,,,
15173,2,,6,6,2,1,1,2,,,,,,,,
15174,4,6,2,5,3,2,1,2,,,,,,,,
15175,1,,3,4,2,1,1,2,2,,2,,,2,,2
15176,2,,99,8,2,2,1,1,,,,,,,,
15177,2,,99,8,5,1,1,1,2,,2,,,2,,2
15178,2,,99,8,5,1,1,1,,,,,,,,
15179,2,,4,6,5,1,1,2,,,,,,,,
15180,2,,2,6,3,2,1,2,,,,,,,,
15181,3,,99,4,3,1,1,1,,,,,,,,
15182,2,,5,12,2,1,1,1,,,,,,,,
15183,4,7,99,4,2,2,1,2,,,,,,,,
15184,2,,1,5,3,1,2,2,,,,,,,,
15185,2,,2,6,5,2,1,2,,,,,,,,
15186,2,,2,6,4,1,1,2,,,,,,,,
15187,2,,1,6,3,2,1,2,,,,,,,,
15188,3,,4,4,5,1,1,2,,,,,,,,
15189,3,,6,6,3,2,1,2,,,,,,,,
15190,4,1,1,4,4,1,1,2,,,,,,,,
15191,2,,1,9,2,1,2,1,,,,,,,,
15192,4,3,99,4,1,2,1,1,,,,,,,,
15193,2,,99,5,3,1,9,2,,,,,,,,
15194,2,,1,7,3,1,1,2,,,,,,,,
15195,2,,99,5,4,3,1,2,,,,,,,,
15196,2,,1,7,4,1,1,1,,,,,,,,
15197,2,,4,6,3,1,1,2,,,,,,,,
15198,4,5,6,1,1,2,1,2,,,,,,,,
15199,2,,6,5,1,2,1,2,,,,,,,,
15200,2,,1,5,2,1,2,2,,,,,,,,
15201,2,,1,6,5,1,1,2,,,,,,,,
15202,4,7,99,4,2,2,1,2,,,,,,,,
15203,2,,1,6,3,1,1,1,,,,,,,,
15204,4,6,99,4,1,2,1,2,,,,,,,,
15205,2,,3,7,1,2,1,2,2,,1,2,,2,,2
15206,2,,3,8,2,1,1,2,,,,,,,,
15207,2,,4,5,1,2,1,2,,,,,,,,
15208,2,,99,9,2,3,1,1,,,,,,,,
15209,2,,99,5,5,1,1,2,,,,,,,,
15210,2,,3,5,3,1,1,2,2,,2,,,2,,2
15211,3,,5,5,5,1,1,2,,,,,,,,
15212,1,,2,4,3,1,1,2,,,,,,,,
15213,4,1,99,5,3,2,1,2,,,,,,,,
15214,2,,6,4,5,1,2,2,,,,,,,,
15215,2,,2,8,5,1,1,2,,,,,,,,
15216,2,,3,8,2,2,1,2,,,,,,,,
15217,4,5,99,5,3,2,1,2,,,,,,,,
15218,2,,1,9,3,1,1,2,,,,,,,,
15219,4,5,2,5,1,2,1,2,,,,,,,,
15220,2,,99,5,5,1,1,2,,,,,,,,
15221,3,,6,5,5,1,1,2,,,,,,,,
15222,4,3,99,4,4,1,1,1,,,,,,,,
15223,4,5,1,5,1,2,1,1,,,,,,,,
15224,4,6,99,4,2,2,1,1,,,,,,,,
15225,2,,3,7,3,1,2,1,,,,,,,,
15226,4,3,99,6,4,2,1,2,,,,,,,,
15227,2,,6,9,1,2,1,2,,,,,,,,
15228,2,,2,9,5,1,1,2,,,,,,,,
15229,2,,5,6,5,1,1,2,,,,,,,,
15230,1,,1,5,1,1,1,2,,,,,,,,
15231,4,6,99,3,1,2,1,2,,,,,,,,
15232,2,,5,4,5,1,2,2,,,,,,,,
15233,3,,1,9,1,1,1,2,,,,,,,,
15234,4,1,6,7,4,1,1,2,,,,,,,,
15235,3,,6,11,5,1,1,2,,,,,,,,
15236,2,,1,5,2,1,1,1,,,,,,,,
15237,2,,3,7,3,1,1,1,,,,,,,,
15238,2,,2,7,5,1,1,2,,,,,,,,
15239,2,,1,7,4,1,1,2,,,,,,,,
15240,2,,2,5,1,2,1,2,,,,,,,,
15241,1,,1,7,4,1,2,1,,,,,,,,
15242,4,1,6,4,2,2,1,2,,,,,,,,
15243,2,,3,7,4,1,1,2,1,2,1,2,,2,,1
15244,3,,99,8,3,1,1,2,,,,,,,,
15245,4,7,3,5,3,2,1,2,,,,,,,,
15246,4,3,99,6,1,2,1,2,,,,,,,,
15247,1,,1,6,2,1,1,2,,,,,,,,
15248,2,,99,6,5,1,1,1,1,2,1,1,1,2,,1
15249,2,,1,8,3,1,1,1,,,,,,,,
15250,2,,3,6,5,1,2,2,,,,,,,,
15251,4,4,99,4,1,2,1,2,9,,2,,,2,,2
15252,4,1,99,4,1,2,1,2,,,,,,,,
15253,2,,2,10,4,1,1,1,,,,,,,,
15254,4,3,99,3,1,2,1,2,2,,2,,,2,,2
15255,2,,1,12,3,1,1,2,1,2,2,,,2,,2
15256,2,,3,6,2,2,1,1,,,,,,,,
15257,4,7,3,3,5,2,1,2,,,,,,,,
15258,2,,6,11,2,3,2,2,,,,,,,,
15259,4,99,1,3,1,2,1,2,,,,,,,,
15260,2,,3,8,5,1,2,1,,,,,,,,
15261,2,,4,4,2,1,1,2,,,,,,,,
15262,1,,1,3,5,1,1,2,,,,,,,,
15263,2,,3,9,5,1,1,2,,,,,,,,
15264,2,,1,10,3,1,1,1,,,,,,,,
15265,3,,3,5,3,2,1,2,,,,,,,,
15266,2,,4,6,4,1,1,2,,,,,,,,
15267,2,,3,8,5,1,1,2,,,,,,,,
15268,2,,1,5,3,1,1,1,1,2,2,,,1,2,2
15269,3,,6,4,2,2,1,2,1,2,2,,,2,,2
15270,4,6,99,3,2,2,1,2,,,,,,,,
15271,1,,99,3,4,1,2,2,2,,2,,,2,,2
15272,2,,3,6,5,1,1,2,,,,,,,,
15273,1,,1,5,4,1,1,2,,,,,,,,
15274,4,4,99,3,1,2,1,2,2,,1,2,,2,,2
15275,6,,99,1,1,3,1,2,,,,,,,,
15276,3,,99,4,3,2,1,2,,,,,,,,
15277,2,,5,5,5,1,1,2,,,,,,,,
15278,4,4,2,4,1,2,1,2,,,,,,,,
15279,2,,4,8,5,1,1,2,,,,,,,,
15280,3,,4,7,5,1,1,2,,,,,,,,
15281,4,4,99,4,1,2,1,2,,,,,,,,
15282,2,,1,7,3,1,1,1,,,,,,,,
15283,5,,2,4,2,2,1,1,,,,,,,,
15284,6,,6,999,1,3,1,9,,,,,,,,
15285,4,4,99,6,4,2,1,2,,,,,,,,
15286,2,,6,6,1,2,1,2,1,9,2,,,2,,1
15287,2,,3,7,5,1,1,1,,,,,,,,
15288,3,,99,6,2,2,1,2,,,,,,,,
15289,2,,3,6,2,2,1,2,1,2,1,2,,2,,2
15290,2,,6,6,2,2,1,2,,,,,,,,
15291,2,,99,3,3,2,1,2,,,,,,,,
15292,4,4,2,4,4,2,1,2,,,,,,,,
15293,1,,3,3,3,2,1,2,,,,,,,,
15294,2,,3,8,5,1,1,2,,,,,,,,
15295,5,,99,7,5,1,1,2,,,,,,,,
15296,2,,4,7,2,2,1,2,,,,,,,,
15297,4,3,99,4,1,2,1,2,2,,2,,,2,,1
15298,2,,3,7,1,2,1,2,,,,,,,,
15299,2,,3,4,1,2,1,1,2,,2,,,1,2,2
15300,2,,1,7,3,1,1,2,,,,,,,,
15301,2,,6,7,3,1,1,1,,,,,,,,
15302,4,4,2,5,1,1,1,2,,,,,,,,
15303,3,,4,6,5,1,1,2,,,,,,,,
15304,2,,6,5,1,2,1,2,,,,,,,,
15305,2,,4,6,1,2,1,2,,,,,,,,
15306,2,,6,6,3,1,2,2,,,,,,,,
15307,2,,3,6,3,1,1,2,,,,,,,,
15308,1,,3,5,5,1,1,2,,,,,,,,
15309,2,,99,4,4,3,1,2,,,,,,,,
15310,1,,2,9,4,1,1,2,,,,,,,,
15311,4,5,99,3,2,2,1,2,,,,,,,,
15312,1,,1,6,1,1,1,2,2,,2,,,2,,2
15313,2,,3,6,5,1,1,2,,,,,,,,
15314,4,4,1,5,3,2,1,2,2,,2,,,2,,2
15315,2,,99,10,5,1,2,2,,,,,,,,
15316,2,,99,5,4,1,1,2,,,,,,,,
15317,4,6,99,3,4,2,1,1,,,,,,,,
15318,2,,99,6,3,1,1,2,,,,,,,,
15319,4,6,2,5,1,2,1,1,,,,,,,,
15320,2,,99,4,4,2,1,1,2,,1,1,1,2,,2
15321,2,,3,9,1,1,1,1,,,,,,,,
15322,2,,5,4,5,2,1,2,,,,,,,,
15323,4,7,3,6,4,2,1,2,,,,,,,,
15324,2,,1,10,2,1,1,2,,,,,,,,
15325,2,,6,4,2,2,1,2,,,,,,,,
15326,2,,3,6,3,2,1,2,,,,,,,,
15327,1,,99,8,2,1,1,2,,,,,,,,
15328,3,,4,7,3,1,1,2,1,2,2,,,2,,1
15329,2,,1,8,1,1,1,1,,,,,,,,
15330,4,6,1,4,1,2,1,1,,,,,,,,
15331,1,,1,6,5,1,1,1,,,,,,,,
15332,2,,3,8,4,1,1,1,,,,,,,,
15333,2,,3,8,1,2,1,2,,,,,,,,
15334,2,,4,4,5,1,1,2,,,,,,,,
15335,2,,6,6,4,1,1,2,,,,,,,,
15336,2,,1,8,2,1,1,1,,,,,,,,
15337,3,,99,6,1,2,1,2,,,,,,,,
15338,2,,99,6,1,3,1,2,,,,,,,,
15339,1,,1,5,1,1,1,2,,,,,,,,
15340,2,,3,10,2,1,2,1,,,,,,,,
15341,2,,2,5,1,1,1,1,,,,,,,,
15342,1,,99,6,3,1,1,2,,,,,,,,
15343,2,,1,7,2,1,1,1,,,,,,,,
15344,3,,1,9,3,1,1,2,,,,,,,,
15345,4,4,1,7,1,2,1,2,1,1,2,,,2,,2
15346,2,,99,8,4,2,1,2,,,,,,,,
15347,3,,99,5,3,2,1,2,,,,,,,,
15348,2,,3,10,5,1,1,1,,,,,,,,
15349,2,,1,5,3,1,1,2,,,,,,,,
15350,2,,2,7,1,1,1,1,,,,,,,,
15351,2,,4,7,5,1,1,2,,,,,,,,
15352,2,,5,4,3,2,1,2,,,,,,,,
15353,2,,5,6,99,1,1,2,,,,,,,,
15354,2,,1,10,3,1,1,2,,,,,,,,
15355,4,5,99,4,1,2,1,2,,,,,,,,
15356,2,,5,7,5,1,1,2,,,,,,,,
15357,5,,6,5,1,1,1,2,,,,,,,,
15358,2,,99,6,1,2,1,2,,,,,,,,
15359,4,4,99,3,3,2,1,2,,,,,,,,
15360,2,,2,11,5,1,1,2,,,,,,,,
15361,4,3,99,4,2,2,1,2,,,,,,,,
15362,2,,3,6,2,3,1,2,,,,,,,,
15363,2,,3,9,5,1,1,2,,,,,,,,
15364,2,,3,6,3,1,1,2,,,,,,,,
15365,2,,4,8,3,1,1,2,,,,,,,,
15366,2,,99,5,5,1,1,2,,,,,,,,
15367,3,,6,6,5,1,1,2,,,,,,,,
15368,1,,2,4,2,1,2,2,2,,2,,,1,2,2
15369,2,,3,10,5,2,1,2,,,,,,,,
15370,2,,5,7,5,1,1,1,,,,,,,,
15371,4,4,99,3,2,2,1,2,,,,,,,,
15372,3,,99,6,1,2,1,2,,,,,,,,
15373,2,,1,8,4,1,2,2,1,2,2,,,2,,2
15374,4,6,99,4,2,2,1,2,,,,,,,,
15375,2,,3,6,3,2,1,9,,,,,,,,
15376,2,,3,7,5,1,1,2,,,,,,,,
15377,2,,6,10,4,1,1,2,,,,,,,,
15378,4,4,1,5,2,2,1,2,,,,,,,,
15379,4,4,99,3,1,2,1,2,,,,,,,,
15380,2,,4,6,5,1,1,2,,,,,,,,
15381,2,,99,4,2,2,1,2,2,,2,,,2,,2
15382,2,,4,6,5,1,1,2,,,,,,,,
15383,2,,3,6,2,1,1,2,1,1,2,,,2,,1
15384,4,99,99,4,3,2,1,2,,,,,,,,
15385,2,,2,5,1,2,1,2,,,,,,,,
15386,2,,1,7,3,1,2,1,,,,,,,,
15387,1,,1,10,3,1,1,2,2,,2,,,2,,2
15388,2,,2,4,1,1,1,2,,,,,,,,
15389,2,,4,6,5,1,1,2,,,,,,,,
15390,4,4,3,4,1,2,1,2,,,,,,,,
15391,2,,1,7,3,1,1,2,,,,,,,,
15392,3,,6,6,5,1,1,2,,,,,,,,
15393,2,,3,6,5,1,1,1,,,,,,,,
15394,2,,99,7,5,1,1,2,,,,,,,,
15395,2,,99,9,1,2,1,2,,,,,,,,
15396,2,,3,4,1,2,1,2,,,,,,,,
15397,4,3,99,4,2,2,1,2,,,,,,,,
15398,1,,1,6,2,1,1,2,,,,,,,,
15399,2,,3,5,5,2,1,1,,,,,,,,
15400,2,,6,6,4,2,1,2,,,,,,,,
15401,4,99,99,4,3,2,1,2,,,,,,,,
15402,1,,2,5,5,1,1,2,,,,,,,,
15403,2,,99,777,5,1,1,2,,,,,,,,
15404,2,,1,7,4,1,1,2,,,,,,,,
15405,4,7,99,4,2,2,1,2,,,,,,,,
15406,2,,99,4,3,2,1,2,,,,,,,,
15407,2,,3,5,5,1,1,1,,,,,,,,
15408,2,,6,9,4,1,2,2,,,,,,,,
15409,2,,2,6,1,2,1,1,2,,2,,,2,,2
15410,2,,3,8,3,1,1,9,1,2,1,2,,2,,1
15411,4,5,99,5,3,2,1,2,2,,2,,,2,,2
15412,,,,,,,,,,,,,,,,
15413,1,,1,5,1,1,1,2,,,,,,,,
15414,2,,4,5,3,1,1,1,,,,,,,,
15415,2,,1,8,2,1,1,2,,,,,,,,
15416,3,,5,9,3,1,1,1,1,1,2,,,2,,2
15417,4,7,99,3,3,2,1,2,,,,,,,,
15418,3,,2,7,2,1,1,1,,,,,,,,
15419,4,5,2,4,1,2,1,2,,,,,,,,
15420,3,,3,4,1,2,1,2,,,,,,,,
15421,2,,4,6,4,1,1,2,,,,,,,,
15422,4,1,99,5,3,2,1,2,,,,,,,,
15423,3,,3,4,2,2,1,2,,,,,,,,
15424,2,,3,7,4,1,1,2,,,,,,,,
15425,2,,3,7,4,1,1,2,,,,,,,,
15426,3,,5,6,5,1,1,2,2,,2,,,2,,2
15427,1,,2,5,4,1,1,2,,,,,,,,
15428,2,,3,6,5,1,1,1,,,,,,,,
15429,2,,5,5,1,1,1,2,,,,,,,,
15430,2,,2,9,5,1,1,1,,,,,,,,
15431,2,,1,8,3,1,1,1,,,,,,,,
15432,2,,4,7,5,1,1,2,,,,,,,,
15433,2,,2,6,4,1,1,2,,,,,,,,
15434,2,,2,7,3,1,2,1,,,,,,,,
15435,2,,4,7,1,1,1,1,,,,,,,,
15436,2,,1,9,3,1,1,2,,,,,,,,
15437,2,,3,6,2,2,1,2,,,,,,,,
15438,4,5,2,3,1,2,1,2,,,,,,,,
15439,4,6,6,4,1,2,1,2,,,,,,,,
15440,2,,3,7,4,1,1,2,,,,,,,,
15441,2,,3,6,4,1,1,2,,,,,,,,
