"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
12437,1,,,,,,,,,
12441,1,,,,,,,,,
12442,,,,1,1,1,1,1,4,4
12443,,,,3,3,5,3,5,4,4
12444,1,,,,,,,,,
12446,,,,5,5,5,5,5,1,1
12447,,,,5,5,5,5,5,1,1
12449,1,,,,,,,,,
12451,1,,,,,,,,,
12454,1,,,,,,,,,
12457,,,,2,1,2,1,2,4,4
12458,1,,,,,,,,,
12459,,,,1,1,1,1,1,5,5
12460,,,,2,1,3,3,5,4,4
12464,1,,,,,,,,,
12465,1,,,,,,,,,
12466,1,,,,,,,,,
12467,1,,,,,,,,,
12468,1,,,,,,,,,
12469,1,,,,,,,,,
12470,1,,,,,,,,,
12471,1,,3,,,,,,,
12472,1,,,,,,,,,
12473,1,,,,,,,,,
12474,,,,4,3,4,4,4,1,1
12476,1,,,,,,,,,
12477,,,,5,5,5,5,5,1,1
12478,,,,1,1,1,1,1,5,5
12479,1,,,,,,,,,
12480,,,,3,5,4,5,4,1,1
12481,1,,,,,,,,,
12482,1,,,,,,,,,
12484,,,,2,1,1,1,1,5,5
12485,1,,,,,,,,,
12486,,,3,,,,,,,
12487,1,,,,,,,,,
12488,1,,,,,,,,,
12489,,,,1,1,1,1,1,4,4
12490,,,3,,,,,,,
12491,1,,,,,,,,,
12492,1,,,,,,,,,
12493,,,,1,1,1,1,1,4,4
12494,,,,5,5,5,5,5,1,1
12495,,,,3,1,3,3,5,4,4
12496,1,,,,,,,,,
12499,1,,,,,,,,,
12501,1,,,,,,,,,
12502,,,,3,3,3,5,3,4,1
12503,1,,,,,,,,,
12506,,,,2,1,1,2,1,4,4
12508,,,,3,3,5,3,5,1,4
12509,1,,,,,,,,,
12510,1,,,,,,,,,
12511,1,,,,,,,,,
12512,1,,,,,,,,,
12513,1,,,,,,,,,
12514,1,,,,,,,,,
12515,,,,2,1,1,1,1,4,1
12516,,,3,,,,,,,
12517,1,,,,,,,,,
12518,,,,3,1,2,1,2,4,4
12519,1,,,,,,,,,
12520,,,,5,5,5,5,5,1,5
12521,1,,,,,,,,,
12522,1,,,,,,,,,
12523,1,,,,,,,,,
12525,,,,4,1,3,5,3,4,4
12526,1,,,,,,,,,
12527,1,,,,,,,,,
12528,1,,,,,,,,,
12529,1,,,,,,,,,
12530,1,,,,,,,,,
12532,1,,,,,,,,,
12533,1,,,,,,,,,
12534,1,,,,,,,,,
12535,1,,,,,,,,,
12536,1,,,,,,,,,
12537,1,,,,,,,,,
12539,1,,,,,,,,,
12540,,,,4,5,4,5,5,1,1
12542,1,,,,,,,,,
12544,,,3,,,,,,,
12546,1,,,,,,,,,
12547,,,,1,1,1,1,1,4,4
12548,1,,,,,,,,,
12550,1,,,,,,,,,
12551,1,,,,,,,,,
12552,1,,3,,,,,,,
12553,1,,,,,,,,,
12554,1,,,,,,,,,
12555,1,,,,,,,,,
12556,1,,,,,,,,,
12557,,,,4,4,3,3,5,4,1
12559,,,,3,1,2,3,2,4,4
12560,1,,,,,,,,,
12561,,,,4,4,4,4,4,4,4
12566,1,,,,,,,,,
12567,,,,4,4,4,4,4,4,4
12568,1,,,,,,,,,
12569,1,,,,,,,,,
12570,1,,,,,,,,,
12571,1,,,,,,,,,
12572,1,,,,,,,,,
12573,1,,,,,,,,,
12574,1,,,,,,,,,
12577,1,,,,,,,,,
12578,1,,,,,,,,,
12580,,,3,,,,,,,
12581,,,,3,2,3,4,3,4,4
12582,1,,,,,,,,,
12583,1,,,,,,,,,
12584,1,,,,,,,,,
12585,,,,5,3,5,5,5,5,5
12587,1,,,,,,,,,
12588,1,,,,,,,,,
12589,1,,,,,,,,,
12590,,,,5,5,5,5,5,1,1
12591,,,,1,1,1,1,1,5,1
12592,,,,5,5,5,5,5,2,1
12594,1,,,,,,,,,
12595,1,,,,,,,,,
12596,1,,,,,,,,,
12597,,,,3,3,3,3,4,1,4
12598,1,,,,,,,,,
12604,,,,4,4,3,5,3,1,1
12605,1,,,,,,,,,
12606,,,,2,1,5,2,5,5,5
12607,1,,,,,,,,,
12608,1,,,,,,,,,
12609,1,,,,,,,,,
12610,1,,,,,,,,,
12611,1,,,,,,,,,
12612,1,,,,,,,,,
12614,1,,,,,,,,,
12615,1,,,,,,,,,
12616,1,,,,,,,,,
12617,1,,,,,,,,,
12618,1,,,,,,,,,
12619,,,,5,2,5,5,5,1,1
12620,1,,,,,,,,,
12621,1,,,,,,,,,
12622,,,,4,1,4,4,4,4,4
12623,1,,,,,,,,,
12624,,,,3,2,4,3,5,4,4
12625,1,,,,,,,,,
12626,1,,,,,,,,,
12628,,,,1,1,1,1,1,4,4
12632,1,,,,,,,,,
12633,1,,,,,,,,,
12634,1,,,,,,,,,
12635,,,3,,,,,,,
12636,,,,4,5,1,5,4,1,1
12640,1,,,,,,,,,
12641,,,,2,2,3,4,4,1,1
12642,,,3,,,,,,,
12644,,,,4,4,5,5,5,1,1
12645,,,,5,5,5,5,5,4,1
12651,1,,,,,,,,,
12652,,,,3,1,1,3,3,4,4
12655,1,,,,,,,,,
12656,,,3,,,,,,,
12657,1,,,,,,,,,
12659,1,,,,,,,,,
12662,,,,4,1,1,2,3,4,4
12663,1,,,,,,,,,
12664,1,,,,,,,,,
12665,,,,5,3,5,5,5,1,1
12667,1,,,,,,,,,
12668,1,,,,,,,,,
12669,1,,,,,,,,,
12671,,,,4,1,5,5,5,2,1
12673,1,,,,,,,,,
12674,1,,,,,,,,,
12675,1,,,,,,,,,
12676,1,,,,,,,,,
12678,1,,,,,,,,,
12680,1,,,,,,,,,
12681,1,,,,,,,,,
12682,,,,2,1,1,1,3,2,2
12683,1,,,,,,,,,
12684,1,,,,,,,,,
12685,1,,,,,,,,,
12686,1,,,,,,,,,
12687,,,,1,1,1,1,1,4,4
12688,,,,3,3,3,3,3,1,1
12689,1,,,,,,,,,
12690,1,,,,,,,,,
12691,1,,,,,,,,,
12692,1,,,,,,,,,
12693,1,,,,,,,,,
12694,1,,,,,,,,,
12696,1,,,,,,,,,
12697,1,,,,,,,,,
12698,1,,,,,,,,,
12699,1,,,,,,,,,
12700,,,,4,4,4,5,4,4,4
12701,1,,,,,,,,,
12702,1,,,,,,,,,
12703,,,,1,1,1,1,1,5,5
12705,1,,,,,,,,,
12706,1,,,,,,,,,
12708,1,,,,,,,,,
12709,1,,,,,,,,,
12710,1,,,,,,,,,
12711,1,,,,,,,,,
12712,1,,,,,,,,,
12714,1,,,,,,,,,
12716,1,,,,,,,,,
12717,,,,4,1,3,5,3,4,4
12718,1,,,,,,,,,
12719,,,,3,2,3,5,4,4,4
12720,,,,3,2,2,3,3,4,4
12721,1,,,,,,,,,
12722,1,,,,,,,,,
12723,1,,,,,,,,,
12727,,,,4,1,4,4,4,4,4
12729,1,,,,,,,,,
12730,1,,,,,,,,,
12733,,,,3,1,3,3,3,1,1
12735,1,,,,,,,,,
12737,1,,3,,,,,,,
12738,1,,,,,,,,,
12740,1,,,,,,,,,
12742,1,,,,,,,,,
12745,1,,,,,,,,,
12746,1,,,,,,,,,
12747,,,,3,2,3,2,3,1,1
12748,,,,1,1,1,1,1,4,4
12749,1,,,,,,,,,
12750,1,,,,,,,,,
12751,1,,,,,,,,,
12752,1,,,,,,,,,
12753,1,,,,,,,,,
12754,1,,,,,,,,,
12755,1,,,,,,,,,
12758,1,,,,,,,,,
12759,1,,,,,,,,,
12761,1,,,,,,,,,
12763,1,,,,,,,,,
12764,1,,,,,,,,,
12765,1,,,,,,,,,
12767,1,,,,,,,,,
12769,1,,,,,,,,,
12770,1,,,,,,,,,
12772,1,,,,,,,,,
12773,1,,,,,,,,,
12774,,,,1,1,1,1,1,4,4
12775,1,,,,,,,,,
12777,1,,,,,,,,,
12779,1,,,,,,,,,
12780,1,,,,,,,,,
12781,,,,3,1,3,3,4,4,4
12782,1,,,,,,,,,
12784,,,,3,1,5,2,5,4,4
12785,1,,,,,,,,,
12790,,,,4,2,5,3,3,4,1
12791,1,,,,,,,,,
12792,,,,2,1,3,2,2,4,4
12793,,,,3,2,3,3,3,4,4
12794,1,,,,,,,,,
12796,1,,,,,,,,,
12798,1,,,,,,,,,
12801,,,,5,2,4,4,5,99,4
12803,1,,,,,,,,,
12804,,,,4,4,4,4,4,4,4
12805,1,,3,,,,,,,
12806,1,,,,,,,,,
12807,1,,,,,,,,,
12808,,,,3,1,1,3,5,4,4
12809,,,,4,4,3,5,5,4,4
12810,1,,,,,,,,,
12811,1,,,,,,,,,
12812,,,,2,1,1,2,2,5,1
12813,1,,,,,,,,,
12814,,,,5,5,5,5,5,4,4
12816,1,,,,,,,,,
12817,1,,,,,,,,,
12818,1,,,,,,,,,
12819,1,,,,,,,,,
12820,1,,,,,,,,,
12821,,,3,,,,,,,
12822,1,,,,,,,,,
12824,1,,,,,,,,,
12826,,,,1,1,1,1,1,4,4
12827,,,,3,2,3,4,4,4,4
12828,1,,,,,,,,,
12830,1,,,,,,,,,
12832,,,3,,,,,,,
12834,,,,1,1,1,1,1,4,4
12835,1,,,,,,,,,
12837,,,,4,1,2,4,4,4,4
12838,1,,,,,,,,,
12841,,,,5,4,5,5,5,1,1
12843,1,,,,,,,,,
12848,,,,5,5,5,5,5,1,1
12849,1,,,,,,,,,
12850,1,,3,,,,,,,
12851,1,,,,,,,,,
12852,,,,1,1,1,1,1,4,4
12854,1,,,,,,,,,
12856,1,,,,,,,,,
12857,1,,,,,,,,,
12858,1,,3,,,,,,,
12859,1,,,,,,,,,
12860,1,,,,,,,,,
12864,,,,5,5,5,5,4,1,1
12865,1,,,,,,,,,
12867,1,,,,,,,,,
12868,,,,4,3,4,5,5,1,1
12869,1,,,,,,,,,
12870,,,,1,1,1,1,1,4,4
12871,1,,,,,,,,,
12872,,,,5,4,5,5,5,1,1
12873,1,,,,,,,,,
12874,1,,,,,,,,,
12875,1,,,,,,,,,
12876,1,,,,,,,,,
12878,1,,,,,,,,,
12879,,,,4,1,2,4,4,4,1
12880,1,,,,,,,,,
12881,1,,,,,,,,,
12883,,,,1,1,1,1,1,5,5
12884,1,,,,,,,,,
12885,1,,,,,,,,,
12886,,,,3,3,4,5,4,4,4
12889,,,,4,1,4,4,5,4,4
12890,1,,,,,,,,,
12891,1,,,,,,,,,
12896,1,,,,,,,,,
12898,,,,1,1,1,1,1,4,4
12899,,,,1,1,1,1,1,5,5
12901,1,,,,,,,,,
12902,1,,,,,,,,,
12903,1,,,,,,,,,
12905,,,,1,1,1,2,1,4,4
12907,1,,,,,,,,,
12908,1,,,,,,,,,
12909,1,,,,,,,,,
12910,1,,,,,,,,,
12911,1,,,,,,,,,
12913,1,,,,,,,,,
12914,1,,,,,,,,,
12916,1,,,,,,,,,
12917,,,,5,5,5,5,5,1,1
12918,1,,,,,,,,,
12920,1,,,,,,,,,
12921,1,,,,,,,,,
12922,,,,1,1,1,1,1,4,4
12923,1,,,,,,,,,
12924,,,,1,1,1,1,1,4,4
12925,,,,3,5,1,3,3,4,1
12926,1,,,,,,,,,
12927,1,,,,,,,,,
12928,1,,3,,,,,,,
12930,1,,,,,,,,,
12933,1,,,,,,,,,
12935,,,,4,3,4,5,4,4,1
12936,1,,,,,,,,,
12939,,,,2,1,2,1,2,5,5
12940,1,,,,,,,,,
12942,1,,,,,,,,,
12943,1,,,,,,,,,
12945,1,,,,,,,,,
12947,,,,1,1,1,1,1,4,4
12948,,,,4,3,3,5,5,1,4
12949,1,,,,,,,,,
12950,1,,,,,,,,,
12951,1,,,,,,,,,
12952,1,,,,,,,,,
12953,1,,3,,,,,,,
12954,1,,,,,,,,,
12955,1,,,,,,,,,
12956,1,,,,,,,,,
12957,1,,,,,,,,,
12958,,,,4,3,5,5,5,4,4
12959,1,,,,,,,,,
12960,1,,,,,,,,,
12961,,,,3,3,4,3,4,1,1
12962,1,,,,,,,,,
12963,,,3,,,,,,,
12964,1,,,,,,,,,
12965,1,,,,,,,,,
12969,1,,,,,,,,,
12970,1,,,,,,,,,
12971,1,,,,,,,,,
12972,,,,4,1,3,4,4,4,4
12973,1,,,,,,,,,
12974,,,,4,2,5,5,5,4,4
12975,1,,,,,,,,,
12976,1,,,,,,,,,
12977,1,,,,,,,,,
12978,,,,4,1,4,5,5,2,2
12979,1,,,,,,,,,
12980,1,,,,,,,,,
12981,,,,4,5,4,5,4,1,1
12982,1,,,,,,,,,
12983,1,,,,,,,,,
12988,,,,1,1,1,1,1,4,4
12989,1,,,,,,,,,
12991,1,,,,,,,,,
12992,1,,,,,,,,,
12993,1,,,,,,,,,
12994,1,,,,,,,,,
12995,1,,,,,,,,,
12997,1,,,,,,,,,
13000,1,,,,,,,,,
13001,1,,,,,,,,,
13003,1,,,,,,,,,
13004,1,,,,,,,,,
13008,1,,,,,,,,,
13009,1,,,,,,,,,
13010,1,,,,,,,,,
13011,1,,,,,,,,,
13013,1,,,,,,,,,
13014,,,,5,5,5,9,5,1,1
13015,1,,,,,,,,,
13017,1,,,,,,,,,
13019,,,,4,3,4,4,5,1,4
13021,1,,3,,,,,,,
13022,1,,,,,,,,,
13023,1,,,,,,,,,
13024,1,,,,,,,,,
13025,1,,,,,,,,,
13026,1,,,,,,,,,
13027,1,,,,,,,,,
13029,1,,,,,,,,,
13032,1,,,,,,,,,
13033,1,,,,,,,,,
13034,1,,,,,,,,,
13037,1,,,,,,,,,
13038,,,,5,5,5,5,5,1,1
13040,,,,4,2,2,4,4,4,4
13041,,,,3,1,2,3,3,4,4
13043,1,,,,,,,,,
13044,1,,,,,,,,,
13045,1,,,,,,,,,
13046,1,,,,,,,,,
13048,1,,,,,,,,,
13049,,,,4,3,3,5,3,4,1
13050,1,,,,,,,,,
13054,1,,,,,,,,,
13055,1,,,,,,,,,
13056,,,,2,1,3,3,3,1,1
13057,1,,,,,,,,,
13058,1,,,,,,,,,
13059,1,,,,,,,,,
13060,1,,,,,,,,,
13061,,,,2,1,1,1,2,4,4
13062,,,,3,2,2,4,3,4,4
13063,1,,,,,,,,,
13064,1,,,,,,,,,
13065,,,,3,1,3,3,5,5,5
13066,,,,4,4,1,1,3,1,1
13069,1,,,,,,,,,
13070,1,,,,,,,,,
13071,1,,,,,,,,,
13073,1,,,,,,,,,
13074,,,,1,1,1,1,1,4,4
13075,,,,4,1,1,1,1,1,1
13076,1,,,,,,,,,
13077,1,,,,,,,,,
13078,1,,,,,,,,,
13079,1,,,,,,,,,
13081,1,,,,,,,,,
13082,1,,,,,,,,,
13083,1,,,,,,,,,
13084,,,,5,5,5,5,5,1,1
13086,1,,,,,,,,,
13087,1,,,,,,,,,
13088,,,,5,5,5,5,5,1,1
13089,,,,2,1,1,1,1,4,4
13092,,,3,,,,,,,
13093,1,,,,,,,,,
13095,1,,,,,,,,,
13096,1,,,,,,,,,
13097,,,,1,1,1,1,1,4,4
13098,1,,,,,,,,,
13100,1,,,,,,,,,
13101,,,,1,1,1,1,1,4,4
13105,1,,,,,,,,,
13106,1,,,,,,,,,
13107,,,,1,1,1,1,1,4,4
13108,,,,3,3,4,4,4,4,4
13109,1,,,,,,,,,
13110,1,,,,,,,,,
13111,,,,2,1,1,2,2,4,4
13113,,,3,,,,,,,
13115,1,,,,,,,,,
13116,1,,3,,,,,,,
13117,,,,2,1,1,1,1,4,4
13119,1,,,,,,,,,
13120,,,,4,5,5,5,4,1,1
13122,1,,,,,,,,,
13123,1,,,,,,,,,
13124,1,,,,,,,,,
13125,,,3,,,,,,,
13127,1,,,,,,,,,
13128,1,,,,,,,,,
13129,1,,,,,,,,,
13130,1,,,,,,,,,
13132,1,,,,,,,,,
13133,1,,,,,,,,,
13134,1,,,,,,,,,
13135,1,,,,,,,,,
13139,1,,,,,,,,,
13141,1,,,,,,,,,
13142,1,,,,,,,,,
13144,1,,,,,,,,,
13146,,,,2,2,3,3,3,1,1
13147,1,,,,,,,,,
13148,1,,,,,,,,,
13149,1,,,,,,,,,
13150,,,3,,,,,,,
13151,,,,4,2,2,4,5,4,5
13152,1,,,,,,,,,
13158,1,,,,,,,,,
13160,,,,5,1,1,3,3,4,4
13163,1,,,,,,,,,
13164,1,,,,,,,,,
13166,1,,,,,,,,,
13167,,,,2,1,1,1,2,2,2
13169,1,,,,,,,,,
13170,1,,,,,,,,,
13171,1,,,,,,,,,
13174,1,,,,,,,,,
13175,,,,1,1,1,3,3,4,4
13176,1,,,,,,,,,
13178,,,,4,1,4,5,5,4,4
13179,1,,,,,,,,,
13180,1,,,,,,,,,
13181,1,,,,,,,,,
13182,1,,,,,,,,,
13183,1,,,,,,,,,
13185,,,,2,1,1,1,3,4,4
13186,,,3,,,,,,,
13189,1,,,,,,,,,
13194,1,,,,,,,,,
13196,,,,3,1,1,5,1,4,4
13198,1,,,,,,,,,
13200,1,,,,,,,,,
13201,,,,3,1,1,3,3,4,4
13202,1,,,,,,,,,
13203,1,,,,,,,,,
13204,1,,,,,,,,,
13205,1,,,,,,,,,
13206,1,,,,,,,,,
13207,1,,,,,,,,,
13208,1,,,,,,,,,
13210,1,,,,,,,,,
13211,1,,,,,,,,,
13213,1,,,,,,,,,
13214,,,,3,1,1,2,2,4,4
13215,1,,,,,,,,,
13216,,,,2,1,3,2,2,1,1
13217,,,,3,1,2,4,5,4,4
13219,1,,,,,,,,,
13220,1,,,,,,,,,
13221,,,,5,5,5,5,5,1,1
13223,,,,3,1,2,5,3,4,4
13224,1,,,,,,,,,
13225,,,,2,1,2,1,2,4,4
13227,,,,1,1,1,1,1,4,4
13228,1,,,,,,,,,
13229,1,,,,,,,,,
13230,,,,3,3,3,3,3,4,4
13231,1,,,,,,,,,
13232,,,,5,4,5,5,5,4,4
13234,1,,,,,,,,,
13235,1,,,,,,,,,
13236,1,,,,,,,,,
13237,1,,,,,,,,,
13239,1,,,,,,,,,
13241,1,,,,,,,,,
13242,1,,,,,,,,,
13243,1,,,,,,,,,
13244,1,,3,,,,,,,
13245,1,,,,,,,,,
13246,1,,,,,,,,,
13247,,,,3,1,3,3,3,4,4
13248,1,,,,,,,,,
13249,1,,,,,,,,,
13250,,,,3,3,3,3,3,1,1
13251,7,,,,,,,,,
13252,1,,,,,,,,,
13253,,,,5,5,5,5,5,1,1
13254,1,,,,,,,,,
13256,1,,,,,,,,,
13258,1,,,,,,,,,
13260,,,,4,3,3,3,3,1,1
13261,1,,,,,,,,,
13262,1,,,,,,,,,
13263,,,3,,,,,,,
13264,,,,3,3,3,2,3,4,1
13265,,,,1,1,1,1,1,4,4
13267,1,,,,,,,,,
13268,,,,4,2,3,4,4,4,4
13269,1,,,,,,,,,
13270,1,,,,,,,,,
13271,,,,3,1,1,2,5,4,4
13272,,,,9,9,9,9,9,4,4
13273,1,,,,,,,,,
13274,,,,1,1,3,3,3,4,1
13276,,,,5,5,5,5,5,1,1
13277,,,,5,4,5,5,5,1,1
13278,1,,3,,,,,,,
13280,1,,,,,,,,,
13281,1,,,,,,,,,
13282,1,,,,,,,,,
13283,,,,2,1,3,2,2,4,4
13284,1,,,,,,,,,
13285,1,,,,,,,,,
13286,1,,,,,,,,,
13287,1,,,,,,,,,
13288,1,,,,,,,,,
13289,1,,,,,,,,,
13290,1,,,,,,,,,
13291,1,,,,,,,,,
13292,1,,,,,,,,,
13293,1,,,,,,,,,
13295,1,,,,,,,,,
13296,,,,1,1,1,1,1,4,4
13297,1,,,,,,,,,
13299,1,,,,,,,,,
13301,1,,,,,,,,,
13303,,,,4,2,3,4,4,4,4
13304,,,,1,1,1,1,1,4,4
13305,1,,,,,,,,,
13306,,,,1,1,1,1,1,4,4
13307,1,,,,,,,,,
13309,1,,,,,,,,,
13310,1,,,,,,,,,
13311,1,,,,,,,,,
13312,,,3,,,,,,,
13313,,,,5,5,5,5,5,1,1
13315,,,,2,1,2,1,2,4,1
13317,1,,,,,,,,,
13318,1,,,,,,,,,
13320,1,,,,,,,,,
13321,1,,,,,,,,,
13322,1,,,,,,,,,
13324,1,,,,,,,,,
13326,,,,3,1,3,1,3,1,1
13327,,,,1,1,1,1,1,4,4
13328,1,,,,,,,,,
13330,,,,5,2,4,5,4,1,1
13331,1,,,,,,,,,
13332,1,,,,,,,,,
13333,,,,1,1,1,1,1,4,4
13334,1,,,,,,,,,
13335,1,,,,,,,,,
13336,1,,,,,,,,,
13338,,,,4,2,4,3,4,1,1
13339,,,,1,1,1,1,1,5,5
13340,1,,,,,,,,,
13342,1,,,,,,,,,
13343,1,,,,,,,,,
13344,1,,,,,,,,,
13345,1,,,,,,,,,
13346,1,,,,,,,,,
13348,1,,,,,,,,,
13349,,,,2,1,3,3,3,4,4
13354,,,,1,1,1,1,1,4,4
13356,1,,,,,,,,,
13357,,,,5,5,5,5,5,1,1
13358,,,,4,3,5,5,3,4,4
13359,1,,,,,,,,,
13360,1,,,,,,,,,
13362,1,,,,,,,,,
13363,1,,,,,,,,,
13364,1,,,,,,,,,
13365,1,,,,,,,,,
13366,1,,,,,,,,,
13367,,,,1,1,1,1,1,99,99
13368,1,,,,,,,,,
13370,1,,,,,,,,,
13371,1,,,,,,,,,
13372,,,,1,1,1,1,1,4,4
13374,1,,,,,,,,,
13376,,,,4,2,4,5,4,4,4
13377,1,,,,,,,,,
13379,1,,,,,,,,,
13382,1,,,,,,,,,
13383,,,,1,1,1,1,1,4,4
13384,1,,,,,,,,,
13385,,,,4,2,2,2,2,1,1
13386,1,,,,,,,,,
13387,1,,,,,,,,,
13388,1,,,,,,,,,
13389,,,,4,5,5,5,9,1,1
13391,,,,5,5,5,5,5,1,1
13392,1,,,,,,,,,
13393,1,,,,,,,,,
13394,1,,,,,,,,,
13396,,,,4,2,2,2,2,2,2
13397,,,,3,3,3,9,4,1,1
13400,1,,,,,,,,,
13401,,,,1,1,1,1,1,4,4
13404,,,,1,1,1,1,1,4,4
13406,1,,,,,,,,,
13407,,,3,,,,,,,
13408,,,,4,4,4,4,4,1,4
13409,,,,5,5,5,5,5,1,1
13411,1,,,,,,,,,
13412,1,,,,,,,,,
13413,1,,,,,,,,,
13415,,,,4,5,5,5,5,1,1
13416,,,,3,1,4,1,2,2,2
13417,1,,,,,,,,,
13420,1,,,,,,,,,
13422,,,,4,5,3,5,5,1,1
13425,,,,5,5,5,5,5,1,1
13426,1,,,,,,,,,
13428,1,,,,,,,,,
13430,1,,3,,,,,,,
13431,,,,1,1,1,1,2,4,4
13432,1,,,,,,,,,
13433,1,,,,,,,,,
13434,1,,,,,,,,,
13435,1,,,,,,,,,
13436,,,,3,3,2,5,5,4,4
13438,1,,,,,,,,,
13439,,,,1,1,1,1,1,4,4
13442,1,,,,,,,,,
13443,,,,2,1,1,1,1,4,4
13444,1,,,,,,,,,
13445,,,,3,1,1,3,3,4,4
13446,1,,,,,,,,,
13448,1,,,,,,,,,
13451,,,,3,2,2,4,3,4,4
13458,1,,,,,,,,,
13460,1,,,,,,,,,
13461,1,,,,,,,,,
13462,1,,,,,,,,,
13463,1,,,,,,,,,
13466,,,,2,1,3,3,4,4,4
13467,,,,1,1,1,1,1,4,4
13468,,,,1,1,1,1,1,4,4
13470,,,,1,1,1,1,1,4,4
13471,1,,,,,,,,,
13472,1,,,,,,,,,
13473,1,,,,,,,,,
13475,1,,,,,,,,,
13476,1,,,,,,,,,
13477,1,,,,,,,,,
13478,1,,,,,,,,,
13479,,,,1,1,1,1,1,4,4
13480,,,,5,5,5,5,5,1,1
13481,1,,,,,,,,,
13482,1,,,,,,,,,
13484,1,,,,,,,,,
13485,1,,,,,,,,,
13486,1,,,,,,,,,
13487,1,,,,,,,,,
13488,,,,5,5,3,3,3,1,1
13489,1,,,,,,,,,
13490,1,,,,,,,,,
13493,1,,,,,,,,,
13494,,,,1,1,1,1,1,4,4
13496,,,,2,1,3,3,3,4,4
13498,1,,,,,,,,,
13500,1,,,,,,,,,
13501,1,,,,,,,,,
13502,1,,,,,,,,,
13504,,,,5,5,5,5,5,1,1
13505,,,,2,1,1,1,1,4,4
13506,1,,,,,,,,,
13507,1,,,,,,,,,
13508,1,,,,,,,,,
13509,,,3,,,,,,,
13510,1,,,,,,,,,
13511,1,,,,,,,,,
13512,1,,,,,,,,,
13513,,,,5,5,5,5,4,1,1
13515,,,3,,,,,,,
13516,,,,4,4,5,5,5,2,2
13517,1,,,,,,,,,
13518,1,,,,,,,,,
13519,1,,,,,,,,,
13522,,,,2,1,3,3,3,5,5
13523,1,,,,,,,,,
13524,1,,,,,,,,,
13525,1,,,,,,,,,
13526,1,,,,,,,,,
13527,1,,,,,,,,,
13528,1,,,,,,,,,
13529,1,,,,,,,,,
13530,1,,,,,,,,,
13531,,,,3,1,2,4,5,4,4
13532,,,3,,,,,,,
13535,1,,,,,,,,,
13537,1,,,,,,,,,
13538,1,,,,,,,,,
13539,,,3,,,,,,,
13540,,,,5,5,5,5,5,1,1
13541,1,,,,,,,,,
13542,,,,5,5,5,5,5,1,1
13543,,,,2,1,2,2,2,4,4
13545,,,,5,1,5,5,5,4,4
13548,1,,,,,,,,,
13549,1,,,,,,,,,
13550,,,,4,5,5,5,5,1,1
13551,1,,,,,,,,,
13552,1,,,,,,,,,
13553,1,,,,,,,,,
13554,1,,,,,,,,,
13555,1,,,,,,,,,
13556,,,,4,2,1,3,3,1,1
13558,1,,,,,,,,,
13559,1,,,,,,,,,
13560,1,,,,,,,,,
13561,1,,,,,,,,,
13562,1,,,,,,,,,
13563,,,,1,1,1,1,1,4,4
13564,,,,2,1,1,1,1,4,4
13565,1,,,,,,,,,
13566,1,,,,,,,,,
13567,1,,,,,,,,,
13568,1,,,,,,,,,
13570,1,,,,,,,,,
13571,1,,3,,,,,,,
13572,1,,,,,,,,,
13573,,,,3,1,3,3,3,5,5
13574,1,,,,,,,,,
13575,,,,1,1,1,1,1,4,4
13576,,,,1,1,1,1,1,4,4
13577,1,,,,,,,,,
13581,1,,,,,,,,,
13582,1,,,,,,,,,
13583,1,,,,,,,,,
13585,1,,,,,,,,,
13587,1,,,,,,,,,
13589,1,,,,,,,,,
13590,1,,,,,,,,,
13591,1,,,,,,,,,
13593,1,,,,,,,,,
13594,1,,,,,,,,,
13596,1,,,,,,,,,
13597,1,,,,,,,,,
13598,1,,,,,,,,,
13601,1,,,,,,,,,
13602,1,,,,,,,,,
13604,1,,,,,,,,,
13605,1,,,,,,,,,
13607,1,,,,,,,,,
13608,1,,,,,,,,,
13609,,,,5,5,5,5,5,99,99
13611,1,,,,,,,,,
13616,1,,,,,,,,,
13617,,,,2,1,2,2,3,4,4
13618,1,,,,,,,,,
13620,1,,,,,,,,,
13621,1,,,,,,,,,
13622,1,,,,,,,,,
13624,,,3,,,,,,,
13625,,,,4,5,5,5,5,1,1
13626,1,,,,,,,,,
13627,1,,,,,,,,,
13628,1,,,,,,,,,
13629,1,,,,,,,,,
13631,1,,,,,,,,,
13632,,,,5,4,5,5,5,1,1
13633,1,,,,,,,,,
13634,1,,,,,,,,,
13635,1,,,,,,,,,
13636,1,,,,,,,,,
13637,1,,,,,,,,,
13639,1,,,,,,,,,
13640,,,,5,5,5,5,5,1,1
13641,,,,3,1,3,3,4,5,5
13642,1,,,,,,,,,
13643,1,,,,,,,,,
13644,1,,,,,,,,,
13645,1,,,,,,,,,
13648,,,,3,3,1,2,2,4,4
13649,1,,,,,,,,,
13651,1,,,,,,,,,
13652,1,,,,,,,,,
13654,,,,2,1,1,1,1,4,4
13655,1,,,,,,,,,
13656,1,,,,,,,,,
13657,1,,,,,,,,,
13658,1,,,,,,,,,
13660,1,,,,,,,,,
13663,1,,,,,,,,,
13665,,,,1,1,1,1,1,5,5
13666,1,,,,,,,,,
13669,1,,,,,,,,,
13670,,,,3,1,4,5,4,4,4
13672,1,,,,,,,,,
13673,,,,4,1,4,5,5,4,4
13675,1,,,,,,,,,
13676,,,,4,2,2,4,4,4,4
