"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
95000,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,2,1,2,1,2,12,24,130,2,,,,,,,,,,,,,,,,
95001,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95002,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
95003,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95004,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95005,2,1,1,1,2,1,1,1,2,,2,2,3,2,1,3,2,1,4,4,3,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95006,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95007,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95008,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95009,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,2,,6,158,350,2,,,2,,,,,,,,,,,,,
95010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
95011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95012,2,2,1,1,2,1,2,2,2,,2,2,3,2,2,,2,2,4,4,3,2,2,,,,,,,,,2,,,1,2,,1,2,1,2,8,2,,,,,
95013,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95014,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95015,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95016,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,
95017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,36,1,5,,,,
95018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,
95019,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,1,1,5,1,5,1,5,12,9,761,2,,,1,1,1,,,,,,,,,,,
95020,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95021,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
95022,2,3,2,1,1,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,1,2,2,,,,,,,2,,,1,2,,,,,,,,,,,,
95023,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95024,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
95025,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
95026,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95027,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,22,40,2,,,,,,,,,,,,,,,,
95028,1,2,1,1,2,1,2,2,2,,3,2,3,2,2,,2,2,3,4,2,1,1,3,1,3,1,3,12,14,86,2,,,1,1,1,,,,,,,,,,,
95029,1,1,1,1,2,1,1,2,2,,1,1,3,2,2,,2,2,4,4,3,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
95030,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,2,1,2,12,4,189,2,,,2,,,,,,,,,,,,,
95031,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95032,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95033,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,1,2,1,2,12,8,300,2,,,2,,,,,,,,,,,,,
95034,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95035,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,6,2,,,,,,,2,,,2,,,,,,,,,,,,,
95036,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95037,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,1,6,3,1
95038,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95039,2,2,2,1,2,1,1,1,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95040,3,2,1,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
95041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95042,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95043,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95044,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95045,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95046,3,3,2,1,3,2,2,2,2,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95047,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95048,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95049,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,77777,77777,2,,,1,1,3,1,1,1,1,36,1,7,,,,
95050,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,1,2,,,,,,,,,,,,
95051,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95052,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,2,,2,2
95053,2,2,3,1,3,1,2,2,2,,,,,,,,,,3,3,,1,1,3,1,3,1,3,12,17,110,2,,,2,,,,,,,,,,,,,
95054,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
95055,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,4,1,4,12,11,99999,2,,,1,1,2,,,,,,,,,,,
95056,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,2,1,2,12,16,356,2,,,2,,,,,,,,,,,,,
95057,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95058,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95059,1,1,1,1,1,1,1,1,1,1,,,,,,,,,4,4,,2,1,1,1,1,1,1,1,22,179,2,,,,,,,,,,,,,,,,
95060,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95061,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95062,1,1,1,1,1,1,1,1,1,2,,,,,,,,,4,4,,2,1,1,1,1,1,1,12,30,192,2,,,,,,,,,,,,,,,,
95063,1,2,2,1,3,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,12,24,632,2,,,1,1,2,,,,,,,,,,,
95064,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,1,1,1,1,1,12,28,200,2,,,1,1,1,,,,,,,,,,,
95065,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
95066,1,1,2,1,1,1,2,2,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95067,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95068,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95069,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,2,,12,12,286,2,,,1,2,,,,,,,,,,,,
95070,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95071,3,3,3,,,,,,,,2,3,3,2,2,,2,2,2,1,2,2,1,6,1,6,1,6,12,3,800,2,,,1,1,2,,,,,,,,,,,
95072,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95073,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
95074,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95075,2,2,2,1,3,1,1,1,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95077,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95078,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,28,250,1,33,99999,1,1,1,1,1,1,,7,1,6,,,,
95079,2,3,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,1,5,1,2,1,2,6,23,135,2,,,2,,,2,,,,,2,,,,,
95080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95081,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95082,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95083,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
95084,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,6,1,6,1,6,11,16,925,2,,,1,1,2,1,1,1,,48,1,1,,,,
95085,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
95086,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95087,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,7,1,7,1,7,12,30,300,2,,,1,1,2,,,,,,,,,,,
95088,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95089,1,1,2,1,2,1,1,2,2,,3,3,3,,,,,,3,4,1,2,1,4,1,4,1,4,1,24,640,2,,,2,,,,,,,,,,,,,
95090,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95091,2,2,2,1,2,1,1,2,2,,,,,,,,,,4,4,,2,1,1,1,1,1,1,12,13,190,2,,,,,,,,,,,,,,,,
95092,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95093,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95094,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,4,4,4,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95095,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95096,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95097,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95098,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95099,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95100,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95101,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95102,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95103,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95104,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,1,2,1,2,6,2,,,,,
95105,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
95106,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95107,2,2,1,1,3,2,1,2,2,,2,1,2,1,2,,1,2,4,3,4,2,1,6,1,6,1,6,12,15,243,2,,,1,2,,,,,,,,,,,,
95108,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,5,1,5,12,15,728,2,,,2,,,,,,,,,,,,,
95109,2,2,2,1,2,2,2,2,2,,2,3,3,2,2,,2,2,3,3,2,2,1,2,2,,,,,,,2,,,1,1,1,1,1,1,1,36,1,1,,,,
95110,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,,,,
95111,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,12,9,90,2,,,2,,,,,,,,,,,,,
95112,2,2,2,2,,1,2,2,2,,2,2,3,1,2,,2,2,3,3,3,1,1,4,1,4,1,4,1,0,425,2,,,2,,,,,,,,,,,,,
95113,2,2,2,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,1,1,2,1,1,2,,6,111,195,2,,,2,,,,,,,,,,,,,
95114,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95115,3,2,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,2,,5,75,380,2,,,2,,,,,,,,,,,,,
95116,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95117,2,2,2,1,3,2,2,2,2,,2,2,2,2,2,,2,2,3,3,3,2,1,3,1,3,1,3,12,14,420,2,,,2,,,,,,,,,,,,,
95118,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95119,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95120,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,7,12,8,149,2,,,2,,,,,,,,,,,,,
95121,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95122,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95123,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95124,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95125,2,2,2,2,,1,2,2,2,,1,3,3,2,2,,2,2,3,3,2,1,1,4,1,4,1,4,12,3,630,2,,,1,1,2,1,2,1,1,48,1,5,,,,
95126,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,1,1,1,1,1,12,5,194,2,,,2,,,,,,,,,,,,,
95127,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
95128,3,2,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,1,4,12,24,15,2,,,2,,,,,,,,,,,,,
95129,3,3,1,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95130,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
95131,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95132,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,6,1,500,2,,,2,,,,,,,,,,,,,
95133,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,8,8,303,2,,,2,,,,,,,,,,,,,
95134,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
95135,3,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
95136,1,1,1,1,2,1,1,2,2,,2,2,2,2,1,2,2,2,4,4,4,2,1,2,2,,,,,,,2,,,1,1,2,,,,,,,,,,,
95137,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95138,1,2,1,1,1,1,1,1,1,1,,,,,,,,,4,4,,2,1,2,1,1,1,1,12,14,198,2,,,,,,,,,,,,,,,,
95139,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,3,1,1,2,,4,259,357,2,,,2,,,,,,,,,,,,,
95140,2,3,2,1,1,2,2,2,2,,3,2,3,2,2,,2,2,3,3,2,2,1,2,2,,,,,,,2,,,1,2,,,,,,,,,,,,
95141,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,3,1,1,2,,4,259,357,2,,,2,,,,,,,,,,,,,
95142,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,1,1,1,1,1,1,1,36,1,2,,,,
95143,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,1,1,1,12,16,99999,2,,,2,,,,,,,,,,,,,
95144,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95145,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,1,2,1,1,60,1,2,,,,
95146,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95147,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,6,1,500,2,,,2,,,2,,,,,2,,,,,
95148,2,2,3,2,,2,2,2,,,2,2,3,2,2,,2,2,3,2,3,2,1,5,1,3,1,3,6,26,450,1,99999,99999,1,1,2,,,,,,,,,,,
95149,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95150,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,,2,2,4,4,3,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
95151,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,1,1,1,1,12,16,195,2,,,,,,,,,,,,,,,,
95152,2,2,2,1,1,1,2,2,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,6,28,158,2,,,,,,,,,,,,,,,,
95153,1,2,1,1,2,1,2,2,2,,1,1,2,1,2,,2,2,4,4,3,1,1,4,1,4,1,4,2,29,400,2,,,1,1,3,,,,,,,,1,2,1,2
95154,2,2,2,1,2,1,1,2,2,,2,2,3,2,2,,2,2,4,4,3,1,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
95155,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,1,6,1,6,1,6,99999,2,,,2,,,,,,,,,,,,,
95156,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,2,1,12,2,,,,,
95157,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95158,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,6,1,500,2,,,2,,,,,,,,,,,,,
95159,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95161,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
95162,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
95163,1,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95164,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,2,,,,,2,,,,,
95165,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95166,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,9,,,,,,,,,9,,,9,,,2,,,,,2,,,,,
95167,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,1,4,1,4,12,4,216,2,,,1,1,1,,,,,,,,,,,
95168,2,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,1,3,1,2,1,2,12,23,99999,2,,,2,,,,,,,,,,,,,
95169,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95170,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,21,195,2,,,2,,,,,,,,,,,,,
95171,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
95172,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95173,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,1,1,12,6,16,2,,,,,,,,,,,,,,,,
95174,1,2,2,1,2,1,1,2,2,,2,2,3,2,2,,2,2,4,4,3,1,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
95175,2,3,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,2,3,2,1,3,1,1,1,1,12,5,200,2,,,1,1,1,1,1,1,,9,1,7,,,,
95176,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,4,1,4,6,9,600,2,,,2,,,,,,,,,,,,,
95177,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,1,2,1,2,12,17,190,2,,,2,,,,,,,,,,,,,
95178,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
95179,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,1,2,1,2,5,18,327,2,,,2,,,,,,,,,,,,,
95180,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,12,2,,,,,
95181,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95182,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95183,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95184,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95185,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,1,2,,,,,,,,,,,,
95186,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95187,2,1,3,2,,2,2,2,,,1,2,3,1,2,,2,2,3,2,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95188,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,7,,,,,,,,,7,,,2,,,,,,,,,,,,,
95189,2,2,2,1,2,1,1,1,1,2,3,2,3,1,1,2,2,2,4,4,3,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95190,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95191,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,1,1,1,1,1,9,180,2,,,2,,,,,,,,,,,,,
95192,3,3,3,,,,,,,,2,3,3,2,2,,2,2,2,1,2,2,1,6,1,6,2,,4,240,690,2,,,1,1,2,,,,,,,,,,,
95193,2,2,1,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95195,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,1,2,1,2,1,2,12,13,197,2,,,2,,,,,,,,,,,,,
95196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,12,2,,,,,
95197,2,2,2,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,1,1,1,1,1,12,8,196,2,,,1,1,2,,,,,,,,,,,
95198,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
95199,2,2,2,1,3,1,2,2,2,,2,2,3,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
95200,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
95201,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
