"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
69281,1,2,2,2,2,2,2,1,2,12,5,3,,
69282,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69283,2,2,1,2,2,1,2,2,2,2,0.76,1,2,1
69284,2,2,1,2,2,1,2,2,2,3,0.88,1,2,1
69285,1,2,1,2,2,1,2,2,1,5,0.78,1,2,1
69286,1,1,2,2,2,2,2,2,2,7,3.31,3,,
69287,1,2,2,2,2,2,2,2,2,12,5,3,,
69288,1,2,1,2,2,2,2,1,2,3,0.73,1,1,
69289,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
69290,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
69291,2,2,1,1,2,2,2,2,2,6,1.04,1,2,1
69292,1,2,1,1,1,2,2,2,2,6,1.3,1,2,1
69293,2,2,2,2,2,2,1,2,1,7,1.1,1,2,1
69294,1,2,2,2,2,2,2,2,2,9,2,3,2,1
69295,1,2,1,2,2,1,2,2,2,4,0.94,1,2,1
69296,1,2,2,2,2,2,2,2,2,10,3.12,3,,
69297,1,2,2,2,2,2,2,2,1,4,0.78,1,2,1
69298,1,2,2,2,2,2,2,2,2,2,0.31,1,2,1
69299,1,2,1,2,2,2,2,2,2,99,,3,2,1
69300,1,2,2,2,2,2,2,2,2,1,0.39,1,2,1
69301,1,2,1,2,2,2,2,2,2,9,3.92,3,,
69302,1,2,1,1,2,1,2,2,2,6,1.15,1,2,1
69303,1,2,1,2,2,2,2,2,2,7,1.82,2,,
69304,2,1,2,2,2,2,2,2,2,99,,3,,
69305,1,2,2,2,2,2,2,2,2,2,0.27,1,2,1
69306,2,2,2,2,2,2,1,2,1,1,0.14,1,2,1
69307,1,2,2,2,2,2,2,2,1,7,3.22,3,2,6
69308,1,2,2,2,2,2,2,2,2,7,1.16,1,2,1
69309,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69310,1,2,2,2,2,2,2,2,2,6,1.5,2,,
69311,1,2,2,2,2,2,2,1,2,8,2.04,3,,
69312,1,2,2,2,2,2,2,2,2,10,2.75,3,,
69313,1,2,2,2,2,2,2,2,2,4,0.84,1,2,1
69314,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
69315,1,2,2,2,2,2,2,2,1,8,1.52,2,2,1
69316,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
69317,2,2,1,1,1,2,2,2,2,7,1.8,2,2,1
69318,1,2,2,2,2,2,2,2,2,2,0.39,1,2,1
69319,2,2,2,2,2,2,2,2,2,1,0,1,2,1
69320,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
69321,1,1,2,2,2,2,2,1,1,12,5,3,,
69322,1,2,2,2,2,2,2,2,2,1,0.07,1,2,1
69323,2,2,1,1,1,1,2,1,2,,,,,
69324,1,1,2,2,2,2,2,2,2,12,5,3,,
69325,1,2,2,2,2,2,2,2,1,11,5,3,,
69326,2,2,1,2,2,1,2,2,2,4,0.62,1,2,1
69327,1,2,2,2,2,2,2,1,2,9,2.68,3,,
69328,1,2,1,2,1,2,2,2,2,12,5,3,,
69329,2,2,1,2,2,1,2,2,2,2,0.66,1,2,1
69330,2,2,2,2,2,2,1,2,2,2,0.33,1,2,1
69331,2,2,2,2,2,1,2,2,1,4,0.41,1,2,1
69332,1,2,2,2,2,2,2,1,2,6,1.29,1,,
69333,1,2,1,1,2,2,2,2,2,10,3.22,3,,
69334,2,2,1,1,2,1,2,2,2,6,1.36,2,2,2
69335,1,2,2,2,2,2,2,2,2,3,1.32,2,2,1
69336,1,2,2,2,2,2,2,1,1,6,1.3,1,2,1
69337,1,2,2,2,2,2,2,2,2,8,2.59,3,1,
69338,1,2,2,1,2,2,2,2,2,8,1.31,2,2,2
69339,1,1,2,2,2,2,2,2,2,7,1.01,1,2,1
69340,1,2,2,2,2,2,2,2,2,8,2,3,,
69341,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
69342,2,2,2,2,2,2,1,2,2,2,0.4,1,2,1
69343,1,2,2,2,2,2,2,1,1,10,3.77,3,,
69344,1,2,2,2,2,2,2,2,2,4,1.22,1,2,3
69345,1,2,1,2,2,2,2,2,2,2,0.28,1,2,1
69346,1,2,2,2,2,2,2,2,2,5,0.8,1,2,1
69347,2,2,1,1,2,1,2,2,2,6,0.93,1,2,1
69348,1,2,2,2,2,2,2,2,1,4,0.71,1,2,1
69349,1,2,1,2,2,2,2,1,2,9,3.97,3,,
69350,2,2,2,2,1,2,2,1,2,6,3.01,3,,
69351,1,1,2,2,2,2,2,2,2,5,1.3,1,7,
69352,1,2,2,2,2,2,2,2,2,77,,7,7,
69353,1,1,2,2,2,2,2,1,2,9,2.95,3,,
69354,1,2,2,2,2,2,2,2,2,8,1.42,2,2,1
69355,1,2,2,2,2,2,2,2,2,2,0.41,1,2,1
69356,2,2,2,2,2,2,2,2,2,5,1.3,1,2,1
69357,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69358,1,2,2,2,2,2,2,1,2,7,1.72,2,,
69359,1,1,2,2,2,2,2,2,2,5,0.71,1,2,1
69360,1,1,2,2,2,2,2,2,2,7,1.94,3,,
69361,1,2,1,2,2,2,2,2,2,6,1.38,2,2,1
69362,1,2,2,2,2,2,2,2,2,9,2,3,,
69363,1,2,2,2,2,2,2,2,2,3,0.48,1,2,1
69364,2,2,2,2,2,2,7,2,2,,,,,
69365,1,2,1,2,2,2,2,2,2,3,1,1,2,3
69366,2,1,1,2,2,2,2,1,2,6,2.2,3,,
69367,1,2,2,2,2,2,2,1,2,12,5,3,,
69368,1,2,2,2,2,2,2,1,2,7,2.38,3,,
69369,2,2,1,2,2,2,2,2,2,2,0.79,1,2,1
69370,1,2,2,2,2,2,2,2,2,9,3.24,3,,
69371,1,2,2,2,2,2,2,2,2,77,,3,2,1
69372,2,2,2,2,2,1,2,2,1,2,0.66,1,2,1
69373,1,2,2,2,2,2,2,2,1,1,0.11,1,1,
69374,1,2,2,2,2,2,2,2,2,99,,7,7,
69375,1,2,2,2,2,2,2,1,2,11,5,3,,
69376,1,2,2,2,2,2,2,2,2,3,0.8,1,2,1
69377,1,2,1,2,2,2,2,2,2,5,1.55,2,2,3
69378,1,2,2,2,1,2,2,2,2,99,,1,2,1
69379,2,2,2,2,2,2,2,2,2,4,1.65,2,2,1
69380,1,2,1,2,2,2,2,2,2,3,0.43,1,2,1
69381,1,2,2,2,2,2,2,2,1,7,2.26,3,,
69382,1,2,2,2,2,2,2,2,2,99,,9,2,99
69383,1,2,2,2,2,2,2,1,2,12,4.83,3,,
69384,2,2,2,1,2,2,2,2,1,4,1.19,1,2,1
69385,1,2,2,2,2,2,2,2,2,,,,,
69386,2,2,1,1,2,2,2,2,2,4,1.34,2,2,1
69387,1,2,2,2,2,2,2,1,2,7,3.75,3,,
69388,2,2,1,2,2,2,2,2,2,4,0.78,1,2,1
69389,1,2,2,2,2,2,2,2,2,4,1.43,2,2,1
69390,2,2,1,1,1,2,2,2,2,9,3.97,3,,
69391,1,1,2,2,2,2,2,2,2,4,0.88,1,,
69392,1,2,2,2,2,2,2,1,2,12,5,3,,
69393,1,2,2,2,1,2,2,2,2,10,3.9,3,,
69394,1,2,2,2,2,2,2,2,2,3,0.98,1,2,1
69395,1,2,2,2,2,2,2,2,2,7,1.89,3,2,1
69396,2,2,2,2,2,2,2,2,1,9,1.94,3,2,1
69397,1,2,2,2,2,2,2,2,2,12,4.62,3,,
69398,1,2,2,2,2,2,2,2,2,99,,9,9,
69399,2,2,1,2,1,2,2,1,2,11,5,3,,
69400,2,2,2,2,2,1,2,2,2,3,0.46,1,2,1
69401,1,2,2,2,2,2,2,2,2,,,,,
69402,1,2,2,2,2,2,2,1,1,9,4.24,3,,
69403,1,1,2,2,2,2,2,2,2,5,1.93,3,,
69404,1,2,2,2,2,2,2,2,2,12,5,3,,
69405,1,1,2,2,2,2,2,1,2,7,1.56,2,,
69406,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
69407,1,2,2,2,2,2,2,2,2,6,1,1,2,77
69408,1,2,2,2,2,2,2,2,2,2,0.37,1,2,99
69409,1,1,2,2,2,2,2,2,2,77,,3,,
69410,1,1,2,2,2,2,2,2,1,12,5,3,,
69411,2,2,1,2,2,2,2,1,2,8,3.26,3,,
69412,1,2,1,1,2,1,2,2,2,6,1.74,2,2,1
69413,1,2,2,2,2,2,2,2,2,3,0.71,1,2,1
69414,1,2,2,2,2,2,2,2,1,3,0.98,1,2,1
69415,1,1,2,2,2,2,2,2,2,77,,7,2,3
69416,1,2,2,2,2,2,2,1,2,12,5,3,,
69417,1,2,9,2,2,2,2,2,2,99,,3,2,1
69418,2,2,1,2,1,2,2,1,2,12,5,3,,
69419,1,1,2,2,2,2,2,2,2,10,4.76,3,,
69420,2,2,1,2,2,2,2,2,2,,,,,
69421,1,1,1,2,2,2,2,1,1,6,1.68,2,,
69422,1,1,1,2,2,2,2,2,1,99,,3,,
69423,1,1,2,2,2,2,2,1,2,7,2.2,3,2,3
69424,1,2,2,2,2,2,1,2,2,2,0.38,1,2,1
69425,2,2,1,2,2,2,2,2,2,9,4.08,3,,
69426,1,2,2,2,2,2,2,1,2,77,,9,,
69427,1,2,2,2,2,2,2,2,1,4,0.91,1,2,2
69428,1,2,2,1,2,2,2,1,2,7,2.46,3,,
69429,1,2,9,2,2,2,2,2,2,99,,1,2,1
69430,2,2,1,2,1,2,2,2,2,3,0.9,1,2,1
69431,2,2,1,2,1,2,2,1,1,9,4.16,3,,
69432,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
69433,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1
69434,1,2,2,2,2,2,2,2,1,6,1.32,2,2,1
69435,2,2,1,2,1,2,2,1,2,12,5,3,,
69436,1,2,2,2,2,2,2,2,2,9,4.94,3,,
69437,1,2,2,2,2,2,2,2,1,5,1.07,1,2,1
69438,1,2,2,2,2,2,2,2,2,7,1.42,2,2,1
69439,1,2,1,2,1,2,2,2,2,6,1.94,3,,
69440,1,2,2,2,2,2,2,1,2,12,5,3,,
69441,1,2,2,2,2,2,2,2,2,11,5,3,,
69442,2,2,2,2,2,2,2,2,1,2,0.66,1,2,2
69443,1,2,2,2,2,2,2,2,2,11,3.67,3,,
69444,2,2,2,2,2,2,1,2,2,2,0.33,1,2,1
69445,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69446,1,2,2,2,2,2,2,2,2,4,0.53,1,2,1
69447,1,2,2,2,2,2,1,2,1,11,2.89,3,,
69448,1,2,2,2,2,2,2,2,1,4,0.41,1,2,1
69449,1,2,2,2,2,2,2,2,2,99,,3,7,
69450,1,1,2,2,2,2,2,2,2,12,5,3,,
69451,1,2,1,2,2,2,2,2,2,99,,9,9,
69452,1,2,2,2,2,2,2,1,2,11,3.76,3,,
69453,1,2,2,2,2,2,2,1,2,12,5,3,,
69454,1,2,2,2,2,2,2,2,1,5,0.92,1,2,2
69455,1,1,2,2,2,1,2,1,2,11,3.2,3,,
69456,1,2,2,2,2,2,2,2,2,77,,3,7,
69457,2,2,1,2,1,2,2,2,2,3,0.9,1,2,1
69458,1,2,2,2,1,2,2,1,2,7,2.78,3,,
69459,1,2,1,2,1,2,2,1,2,10,4.92,3,,
69460,1,2,2,2,2,2,2,2,2,8,1.78,2,,
69461,1,2,2,2,2,2,2,2,2,12,3.49,3,,
69462,1,2,2,2,2,2,2,2,1,5,0.92,1,2,2
69463,1,2,2,2,2,2,2,2,2,4,1.31,2,2,1
69464,1,2,2,2,2,2,2,1,2,12,5,3,,
69465,1,2,2,2,2,2,2,2,1,8,2.59,3,,
69466,2,1,1,2,2,2,2,1,2,5,0.54,1,2,4
69467,1,2,2,2,2,2,2,1,2,11,3.76,3,,
69468,2,2,1,2,2,2,2,2,2,8,3.26,3,2,1
69469,1,2,2,2,2,2,2,2,2,99,,3,2,3
69470,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
69471,2,2,1,2,2,2,2,1,2,8,3.17,3,,
69472,1,2,2,2,2,2,2,1,1,11,4.3,3,,
69473,2,2,1,2,2,2,2,2,2,6,2.69,3,,
69474,1,1,2,2,2,2,2,2,2,8,2.34,3,2,1
69475,1,2,1,2,2,1,2,2,1,4,0.69,1,2,1
69476,2,2,1,2,2,1,2,2,1,2,0.24,1,2,1
69477,1,2,2,2,2,2,2,2,2,6,1,1,2,1
69478,2,2,1,2,2,2,1,2,2,6,0.89,1,2,1
69479,1,2,2,2,2,2,2,2,2,8,1.12,1,2,99
69480,1,2,2,2,2,2,2,2,2,6,1.07,1,,
69481,1,2,2,2,2,2,2,2,2,7,1.2,1,2,1
69482,1,2,2,2,2,2,2,2,2,1,0.11,1,2,1
69483,1,1,2,2,2,2,2,2,2,,,,,
69484,1,1,2,2,2,2,2,2,2,6,1.11,1,2,1
69485,1,1,2,2,2,2,2,2,2,10,3.77,3,,
69486,2,2,1,1,2,2,2,2,2,9,5,3,,
69487,1,2,2,1,2,2,2,2,2,11,4.16,3,,
69488,1,2,1,2,2,2,2,2,2,5,1.17,1,2,1
69489,1,2,2,2,1,2,2,1,2,8,4.96,3,,
69490,1,2,2,2,2,2,2,1,2,7,1.56,2,,
69491,2,2,1,2,2,2,2,2,2,2,0.77,1,2,1
69492,2,1,2,2,2,2,2,2,1,1,0.13,1,2,1
69493,1,2,2,2,2,2,2,2,1,4,0.83,1,2,1
69494,1,1,2,2,2,2,2,2,1,7,0.96,1,2,1
69495,2,2,2,2,2,2,2,2,1,3,1.1,1,2,2
69496,2,2,2,2,2,2,2,2,2,77,,1,2,1
69497,1,1,1,2,2,2,2,2,2,3,0.62,1,2,4
69498,1,2,2,2,2,2,2,2,2,11,4.21,3,,
69499,1,1,2,2,2,2,2,1,2,11,4.3,3,,
69500,1,1,2,2,2,2,2,1,2,11,3.67,3,,
69501,1,2,2,2,2,2,2,2,2,5,0.94,1,2,1
69502,1,2,2,2,2,2,2,1,2,8,4.41,3,,
69503,1,2,2,2,2,2,2,2,1,2,0.73,1,2,1
69504,1,1,2,2,2,2,2,1,2,10,3.22,3,,
69505,2,2,1,2,2,1,2,2,2,4,1.54,2,2,1
69506,2,2,1,2,2,2,2,2,2,4,1.27,1,2,1
69507,1,2,2,2,2,2,2,1,2,11,4.4,3,,
69508,1,2,2,2,2,2,2,2,2,8,1.42,2,2,1
69509,1,2,2,2,2,2,2,2,2,3,0.98,1,2,1
69510,2,2,2,2,2,2,2,2,1,1,0.26,1,2,2
69511,1,2,2,2,2,2,2,2,2,3,0.88,1,2,1
69512,1,2,2,2,7,2,2,1,2,77,,1,2,1
69513,1,1,2,2,2,2,2,1,2,12,5,3,,
69514,1,1,2,2,2,2,2,1,2,12,4.69,3,,
69515,2,2,1,1,2,2,2,2,2,7,3.55,3,,
69516,2,2,1,2,1,2,2,2,2,8,3.26,3,,
69517,1,2,2,2,2,2,2,2,2,4,0.64,1,2,4
69518,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
69519,1,2,2,2,2,2,2,2,2,2,0.35,1,2,1
69520,1,1,2,2,2,2,2,2,2,12,5,3,,
69521,1,2,1,2,2,2,2,1,2,6,2.04,3,,
69522,1,2,1,2,2,2,2,2,2,2,0.28,1,2,1
69523,1,2,2,2,2,2,2,2,2,8,4.19,3,,
69524,1,2,2,2,2,2,2,2,1,99,,3,2,99
69525,1,2,1,2,2,1,2,2,2,5,1.47,2,2,1
69526,1,2,2,2,2,2,2,2,2,3,0.88,1,2,1
69527,1,2,2,2,2,2,2,2,2,2,0.55,1,2,1
69528,1,2,1,1,1,2,2,2,2,12,4.56,3,,
69529,1,2,2,2,2,2,2,1,2,77,,3,,
69530,1,1,2,2,2,2,2,2,2,9,2.04,3,,
69531,1,2,2,2,2,2,2,2,2,1,0.06,1,2,1
69532,1,2,2,2,2,2,2,2,2,6,1.68,2,2,6
69533,1,2,2,2,2,2,2,2,2,2,0.59,1,1,
69534,1,2,2,2,2,2,2,1,2,8,4.3,3,,
69535,1,2,1,2,2,2,2,2,2,8,1.6,2,2,1
69536,1,1,2,2,2,2,2,1,2,10,4.6,3,,
69537,1,2,2,2,2,2,2,2,2,12,5,3,,
69538,1,2,2,2,2,2,2,2,2,9,3.14,3,,
69539,2,1,1,2,2,2,2,2,2,99,,3,,
69540,2,2,2,2,2,2,2,2,2,99,,1,2,1
69541,2,1,2,2,2,2,2,1,1,4,0.94,1,2,2
69542,2,2,1,1,2,1,2,2,2,3,0.65,1,2,1
69543,1,2,2,2,2,2,2,1,2,9,3.24,3,,
69544,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69545,1,2,2,2,2,2,2,2,1,3,0.54,1,2,1
69546,1,2,2,2,2,2,2,2,2,6,2.48,3,,
69547,1,2,1,2,1,2,2,2,2,11,2.86,3,,
69548,1,2,2,2,2,2,2,2,2,,,,,
69549,1,2,2,1,1,2,1,2,2,99,,9,,
69550,2,2,2,2,1,2,2,2,2,6,2.75,3,,
69551,1,1,2,2,2,2,2,2,2,10,3.06,3,,
69552,1,2,1,1,2,2,2,2,2,6,1.34,2,2,1
69553,1,2,1,2,1,2,2,2,2,77,,7,7,
69554,1,2,2,2,2,2,2,2,1,4,0.41,1,2,1
69555,1,2,2,2,2,2,2,2,1,7,1.33,2,2,1
69556,1,2,2,2,2,2,2,2,1,2,0.52,1,2,1
69557,1,2,2,2,2,2,2,2,2,7,1.88,3,,
69558,1,2,2,2,2,2,1,2,2,1,0.16,1,2,1
69559,1,2,2,2,2,2,2,2,2,8,1.74,2,,
69560,1,2,2,2,2,2,2,2,2,5,1.2,1,2,1
69561,1,2,2,2,2,2,2,2,2,1,0,1,2,1
69562,2,1,1,2,2,2,2,7,2,,,,,
69563,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
69564,1,2,2,2,2,2,2,2,2,12,3.49,3,,
69565,1,2,2,2,2,2,2,2,2,99,,9,2,1
69566,2,2,1,1,2,2,2,2,2,77,,2,2,1
69567,1,2,2,2,2,2,1,2,2,3,0.4,1,2,1
69568,1,2,2,2,2,2,2,2,2,3,0.86,1,2,1
69569,1,2,1,2,2,2,2,1,2,6,2.06,3,,
69570,1,1,1,2,2,2,2,2,2,7,1.38,2,2,2
69571,1,1,2,2,2,2,2,2,2,8,1.78,2,2,4
69572,1,2,2,2,2,2,2,2,2,4,1.61,2,7,
69573,2,2,1,2,2,2,2,2,2,1,0.28,1,2,1
69574,1,1,2,2,2,2,2,2,2,9,3.97,3,,
69575,2,1,1,2,2,2,2,2,1,6,1.51,2,2,1
69576,1,2,2,2,2,2,2,2,2,2,0.18,1,2,1
69577,1,2,2,2,2,2,2,2,2,3,1.18,1,2,1
69578,2,2,1,1,2,1,2,2,2,2,0.35,1,2,1
69579,1,2,2,2,2,2,2,2,2,10,3.77,3,,
69580,1,2,2,2,2,2,2,2,2,4,0.94,1,2,2
69581,1,2,2,2,2,2,2,1,2,12,5,3,,
69582,1,2,2,2,2,2,2,2,2,2,0.14,1,2,2
69583,1,2,2,2,2,2,2,2,2,,,,,
69584,1,2,2,2,2,2,2,1,1,8,1.74,2,2,1
69585,1,2,2,1,2,1,2,2,2,7,1.1,1,7,
69586,2,2,2,1,2,1,1,2,1,2,0.38,1,2,1
69587,2,2,1,2,1,2,2,1,2,8,3.57,3,,
69588,1,2,2,2,2,2,2,2,2,12,5,3,,
69589,1,2,2,2,2,2,2,1,2,10,3.89,3,,
69590,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
69591,1,1,2,2,2,2,2,1,2,12,5,3,,
69592,1,2,2,2,2,2,2,2,2,99,,1,2,1
69593,1,2,2,2,2,2,2,2,2,5,1.3,1,,
69594,1,2,2,2,2,2,2,1,2,99,,2,2,1
69595,1,1,2,2,2,2,2,1,2,12,5,3,,
69596,1,2,2,2,2,2,2,2,2,11,4.4,3,,
69597,1,2,2,2,2,2,2,1,2,12,5,3,,
69598,1,2,2,2,2,2,2,2,2,99,,3,,
69599,1,1,2,2,2,2,2,2,2,3,0.64,1,2,1
69600,1,2,1,2,1,1,2,1,1,99,,3,,
69601,1,1,2,2,2,2,2,1,2,12,5,3,,
69602,2,2,1,1,2,1,2,2,2,3,0.98,1,2,2
69603,1,2,2,2,2,2,2,2,2,4,0.7,1,2,1
69604,1,2,2,2,2,2,1,2,2,2,0.31,1,2,1
69605,1,2,2,2,2,2,2,2,2,9,2.22,3,,
69606,1,2,2,2,2,2,2,7,1,77,,9,7,
69607,2,2,2,2,2,2,2,2,2,2,0.44,1,2,99
69608,2,2,1,2,2,2,2,2,2,4,1.43,2,2,77
69609,1,2,2,2,2,2,1,2,2,2,0.54,1,2,1
69610,2,2,2,2,2,2,2,2,1,2,0.44,1,2,3
69611,1,2,2,2,2,2,2,1,2,11,3.54,3,,
69612,1,2,2,2,2,2,2,2,2,12,5,3,,
69613,1,1,2,2,2,2,2,1,2,12,4,3,,
69614,1,1,2,2,2,2,2,1,2,8,3.26,3,,
69615,1,2,2,2,2,2,2,2,2,8,2.15,3,2,3
69616,1,2,1,2,2,1,2,2,1,3,0.36,1,2,1
69617,1,2,2,2,1,2,2,1,2,3,1.07,1,,
69618,2,2,2,2,1,2,2,1,2,4,1.03,1,1,
69619,1,2,2,2,2,2,2,2,2,6,1.25,1,2,1
69620,1,2,2,2,2,2,2,2,2,8,2.15,3,2,1
69621,1,2,2,2,2,2,2,2,2,8,2.78,3,,
69622,2,2,1,1,2,1,2,1,1,5,1.13,1,2,1
69623,1,2,2,2,2,2,2,2,2,10,3.12,3,,
69624,,,,,,,,,,,,,,
69625,1,1,2,2,2,2,2,1,2,12,5,3,,
69626,1,1,2,2,1,2,2,2,2,10,3.89,3,,
69627,1,2,2,2,2,2,2,2,1,6,1.88,3,,
69628,1,2,2,2,2,2,2,2,2,4,0.52,1,2,1
69629,1,2,2,2,2,2,2,2,2,3,0.78,1,2,1
69630,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
69631,1,1,1,2,1,1,2,2,2,7,2.28,3,,
69632,1,2,2,2,2,2,2,2,1,8,2.15,3,,
69633,1,2,2,2,2,2,2,1,1,12,4.44,3,,
69634,1,2,1,2,1,1,1,2,2,6,0.88,1,2,1
69635,1,2,2,2,1,2,2,1,2,7,2.78,3,,
69636,1,2,2,2,2,2,2,1,2,10,2.95,3,,
69637,1,2,2,2,2,2,2,2,2,6,2.41,3,,
69638,1,2,2,2,2,2,2,1,1,7,1.54,2,1,
69639,1,1,2,2,2,2,2,2,2,7,3.22,3,,
69640,1,2,2,2,2,2,2,2,2,3,0.78,1,2,1
69641,1,2,2,1,2,2,2,1,2,12,5,3,,
69642,2,2,2,2,2,2,2,2,1,1,0,1,2,3
69643,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
69644,1,2,1,2,2,2,2,2,2,8,1.6,2,2,2
69645,1,2,1,2,1,2,2,1,2,99,,9,1,
69646,1,2,2,2,2,2,2,1,2,12,4,3,,
69647,1,2,2,2,2,2,2,1,1,9,2.29,3,,
69648,2,2,1,2,1,2,2,1,2,12,5,3,,
69649,2,2,2,2,2,2,2,2,1,3,1.1,1,2,4
69650,1,2,2,2,2,2,2,2,2,5,2.15,3,2,1
69651,1,1,2,1,2,2,2,2,1,77,,7,7,
69652,1,2,1,2,2,2,2,2,2,77,,7,7,
69653,1,2,2,2,2,2,2,2,2,8,2.83,3,,
69654,1,2,2,2,2,2,2,2,2,9,3.24,3,,
69655,2,2,1,2,1,2,2,2,1,2,0.74,1,1,
69656,1,2,2,2,2,2,2,1,2,8,2.59,3,,
69657,1,2,2,2,2,2,2,2,2,9,2.6,3,,
69658,1,1,1,2,2,2,2,2,2,7,2.78,3,,
69659,2,2,1,2,2,1,2,2,2,3,0.9,1,2,1
69660,,,,,,,,,,,,,,
69661,1,2,2,2,2,2,2,2,2,77,,7,2,1
69662,1,2,2,2,2,2,2,2,2,7,1.2,1,2,4
69663,1,1,2,2,2,2,2,2,2,11,2.52,3,,
69664,1,2,2,2,2,2,2,1,2,8,1.83,2,,
69665,1,2,2,2,2,2,2,2,2,4,0.56,1,2,1
69666,2,2,1,2,2,2,2,1,2,9,3.24,3,,
69667,1,2,1,2,1,2,2,2,2,8,3.67,3,,
69668,1,1,2,2,2,2,2,1,2,10,4.76,3,,
69669,1,2,1,2,1,2,2,2,2,9,5,3,,
69670,2,2,1,2,1,2,2,2,2,7,2.38,3,,
69671,1,2,2,2,2,2,2,2,2,99,,9,2,1
69672,1,2,2,2,2,2,2,2,1,3,0.64,1,2,2
69673,1,2,2,2,2,2,2,2,2,8,1.42,2,,
69674,1,1,2,2,2,2,2,2,2,5,0.92,1,2,1
69675,1,2,2,1,2,2,2,2,2,4,1.19,1,2,1
69676,2,2,2,2,2,2,1,2,1,2,0.26,1,2,1
69677,1,2,1,1,1,2,2,2,2,3,0.64,1,2,1
69678,1,2,2,2,2,2,2,2,2,8,2.51,3,,
69679,1,2,2,2,2,2,2,2,2,8,3.43,3,,
69680,2,2,2,2,2,1,2,2,2,2,0.24,1,2,99
69681,1,2,2,2,2,2,2,2,2,6,0.93,1,2,1
69682,2,2,1,1,2,1,2,2,2,3,0.88,1,2,1
69683,1,2,2,2,2,2,2,2,2,8,1.42,2,,
69684,1,1,1,2,2,1,2,2,2,3,0.57,1,2,2
69685,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
69686,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1
69687,1,2,2,2,2,2,2,2,2,12,5,3,,
69688,1,2,2,2,2,2,2,2,2,9,5,3,,
69689,1,1,2,2,2,2,2,1,2,12,5,3,,
69690,1,2,2,2,2,2,2,2,1,12,4.44,3,,
69691,1,2,2,2,2,2,2,2,2,99,,1,2,1
69692,1,2,2,2,2,2,2,2,2,4,1.65,2,,
69693,1,2,2,2,2,2,2,2,1,9,3.97,3,,
69694,1,2,1,2,1,2,2,2,2,12,5,3,,
69695,2,2,1,2,1,2,2,1,2,4,1.54,2,1,
69696,2,2,1,1,2,2,2,2,2,3,1.07,1,2,1
69697,1,2,2,2,2,2,2,2,2,3,0.86,1,2,1
69698,1,2,1,2,2,1,2,2,2,99,,1,2,1
69699,1,2,2,2,2,2,2,2,2,7,1.33,2,,
69700,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
69701,1,2,2,2,2,2,2,2,2,4,1.76,2,,
69702,1,2,2,2,2,2,2,2,2,,,,,
69703,1,2,2,2,2,2,1,2,2,3,0.52,1,2,1
69704,2,2,1,2,2,2,2,2,2,2,0.75,1,2,1
69705,1,2,1,1,2,2,2,2,1,7,1.56,2,,
69706,7,2,7,2,2,2,2,2,2,77,,1,2,1
69707,1,1,2,2,2,2,2,1,2,12,5,3,,
69708,1,2,2,2,2,2,2,2,2,4,0.53,1,2,99
69709,2,2,2,2,2,2,2,2,2,1,0.11,1,2,1
69710,1,2,2,2,2,2,2,2,2,8,3.01,3,2,4
69711,1,2,2,2,2,2,1,2,2,8,1.78,2,2,1
69712,1,2,2,2,2,2,2,1,2,9,5,3,,
69713,1,2,1,2,1,1,1,2,2,6,0.88,1,2,1
69714,2,2,2,2,2,2,2,2,1,1,0.17,1,2,1
69715,2,2,2,2,2,1,2,2,1,4,0.41,1,2,1
69716,1,1,2,2,2,2,2,1,2,8,2.08,3,,
69717,1,2,2,2,2,2,2,1,2,9,2.68,3,,
69718,1,2,2,2,2,2,2,1,2,9,3.24,3,,
69719,2,2,2,2,2,2,2,2,1,3,0.54,1,2,1
69720,2,2,2,2,2,2,2,2,2,3,0.54,1,2,1
69721,1,2,2,2,2,2,2,2,2,10,1.8,2,1,
69722,1,2,2,2,2,2,2,2,2,3,0.43,1,2,6
69723,1,2,2,2,2,2,2,2,2,1,0.07,1,2,1
