"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSD401","FSD421","FSD431","FSD411","FSD440","FSD451","FSQ165","FSQ171","FSD225","FSQ235","FSQ162","FSD650ZC","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD650ZW","FSD660ZW","FSD670ZW"
59981,3,3,3,,,,,,,,,,,,,,,,1,1,,1,,,,,,,1,1,26,72,,,,,,,,,,,
59982,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
59983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,12,1,1,,,
59984,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
59985,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
59986,2,3,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,3,3,3,3,,,2,,,,2,,,1,1,36,1,5,,,
59987,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,28,77777,2,,,,,,,,,,
59988,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,14,817,1,,,,,,,,1,,
59989,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
59990,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
59991,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,9,2,999,2,,,,
59992,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,1,1,16,150,,,,,,,,,,,
59993,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,145,300,2,,,,,,,,,,
59994,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
59995,2,2,2,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,2,,,,2,,,1,9,999,1,4,,,
59996,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
59997,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,1,2,9,1,3,,,
59998,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
59999,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,2,,,,,,,,,,,,,,
60000,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60001,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,76,601,2,,,1,1,60,1,2,,,
60002,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60003,2,1,3,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,4,4,4,2,2,2,2,2,,1,2,,,,2,,,,,,,,,,
60004,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60005,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60006,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,,0,2,,,,
60007,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,,,,,,,1,1,72,214,2,,,,,,,,,,
60008,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60009,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60010,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,2,2,0,2,,,,
60011,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60012,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,2,2,0,2,,,,
60013,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60014,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60015,3,2,2,2,,2,2,2,,,,,,,,,,,2,2,,2,,,,,,,1,2,,,,,,,,,,,,,
60016,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60017,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,2,,
60018,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,1,1,55555,99999,2,,,,,,,,,,
60019,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,2,0,2,,,,
60020,3,2,3,2,,2,2,2,,,2,2,2,2,2,,2,2,3,2,3,2,3,3,3,3,2,,2,,,,1,,,,,,,,,,
60021,1,1,1,1,2,1,1,2,1,1,1,1,3,2,2,,2,2,4,4,3,1,3,3,3,3,,,1,1,10,430,2,,,1,1,60,1,3,,,
60022,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60023,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60024,2,3,2,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60025,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,2,4,4,4,1,3,3,3,3,,,1,1,16,200,1,1,1,1,1,24,1,1,,,
60026,1,1,2,2,,1,2,2,2,,1,2,2,2,2,,2,2,3,3,3,2,3,3,3,3,,,2,,,,1,,,,,,,,,,
60027,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,22,430,2,,,,,,,,,,
60028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60029,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,18,200,2,,,,,,,,,,
60030,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60031,1,1,2,1,2,1,2,2,2,,2,2,2,1,2,,1,2,4,4,4,2,2,2,3,3,,2,1,2,,,2,2,,1,2,24,1,4,,,
60032,2,3,3,2,,2,2,2,,,2,2,2,2,2,,2,2,3,2,3,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60033,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,1,1,13,540,1,,,,,,,,,,
60034,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,3,3,3,3,2,,1,2,,,,,,,,,,,,,
60035,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,47,645,2,1,2,1,1,24,1,2,,,
60036,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60037,1,1,2,1,3,2,1,1,1,2,,,,,,,,,4,4,,1,2,2,2,2,1,2,1,1,1,83,,,,,,,,,,,
60038,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60039,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60040,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,24,142,1,2,,1,1,24,1,3,,,
60041,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,2,,,,,,,,,,,,,,
60042,1,1,2,1,1,2,2,1,2,,1,1,3,2,2,,2,2,4,4,3,1,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60043,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60044,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60045,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60046,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,,2,2,4,4,3,1,3,3,3,3,2,,1,1,12,215,1,,,,,,,,1,1,4
60047,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60048,3,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,2,,,,2,,,2,2,0,2,,,,
60049,1,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60050,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,2,0,2,,,,
60051,2,2,3,1,2,1,2,2,2,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,1,1,29,375,2,2,,1,1,36,1,6,,,
60052,1,1,1,1,2,1,1,2,2,,3,3,3,,,,,,3,4,1,2,2,3,3,3,,1,2,,,,2,,,,,,,,,,
60053,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60054,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,2,2,0,2,,,,
60055,1,1,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,2,,,,1,,,1,1,60,1,2,,,
60056,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,2,,,,1,2,,2,2,0,2,,,,
60057,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60058,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60059,1,1,2,1,1,1,2,2,2,,2,2,3,2,2,,2,2,4,4,3,1,3,3,3,3,,,1,2,,,1,,,1,1,48,1,2,,,
60060,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60061,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,6,524,2,,,,,,,,,,
60062,2,3,3,1,3,2,2,2,2,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,1,1,2,536,2,,,,,,,,,,
60063,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60064,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,1,1,1,,8,1,2,,,
60065,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,,,,,,,,,,
60066,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60067,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,7,537,1,1,2,1,1,12,1,7,,,
60068,1,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,1,1,19,99999,2,1,2,1,1,18,1,4,,,
60069,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,,,,,,,,,,
60070,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,25,739,1,1,1,1,1,12,1,3,,,
60071,1,1,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,2,,,,1,1,1,1,,1,1,6,,,
60072,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60073,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60074,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,2,0,2,,,,
60075,1,1,1,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,1,1,27,340,1,1,1,1,1,48,1,1,,,
60076,1,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,1,1,27,540,1,1,1,1,1,23,1,3,,,
60077,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60078,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,1,1,24,1,4,,,
60079,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60080,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,1,1,1,1,36,1,5,,,
60081,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,1,1,60,2,,,,
60082,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,2,,,2,,,,,,,,,,
60083,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,28,600,2,,,1,1,24,1,2,,,
60084,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60085,2,2,2,1,1,1,1,2,1,2,3,3,3,,,,,,4,4,1,2,,,,,,,1,1,4,874,2,,,,,,,,,,
60086,1,1,1,1,1,2,2,2,2,,,,,,,,,,3,3,,2,3,3,3,3,2,,2,,,,,,,,,,,,,,
60087,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,1,1,24,2,,,,
60088,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60089,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,1,1,1,,1,1,3,,,
60090,2,2,3,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60091,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60092,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,,2,2,4,4,3,2,2,2,3,2,,2,2,,,,2,,,,,,,,,,
60093,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60094,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60095,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,1,2,,,,,,,,,,,,,
60096,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60097,2,2,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,1,3,3,3,3,,,1,2,,,2,,,1,1,24,1,2,,,
60098,2,2,3,1,2,1,1,1,1,3,,,,,,,,,4,4,,1,2,2,3,2,2,2,1,1,6,17,2,,,,,,,,,,
60099,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60100,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,20,505,2,,,1,1,60,1,6,,,
60101,2,2,1,1,1,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,1,1,1,9,1,1,1,204,200,,,,,,,,,,,
60102,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60103,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,1,1,29,77777,1,,,,,,,,,,
60104,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60105,1,2,1,1,2,1,1,2,2,,3,2,2,2,2,,2,2,4,4,3,2,2,2,2,2,9,2,1,1,99999,300,2,,,,,,,,,,
60106,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60107,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,1,1,1,1,48,1,1,,,
60108,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60109,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60110,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60111,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60112,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60113,1,2,1,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,1,1,6,540,1,,,1,1,6,1,3,,,
60114,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,1,1,7,421,1,1,1,1,1,20,1,1,,,
60115,2,3,3,1,3,2,2,2,2,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,1,1,2,409,2,,,,,,,,,,
60116,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,7,30,2,,,,,,,,,,
60117,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,2,,,,2,,,,,,,,,,
60118,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60119,3,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,1,1,2,99,,,,,,,,,,,
60120,9,9,9,,,,,,,,9,9,9,,,,,,,,,9,,,,,,,9,,,,9,2,,2,2,0,2,,,,
60121,2,2,3,2,,1,2,2,2,,1,3,3,2,2,,2,2,3,3,2,1,3,3,3,3,,,1,1,14,386,1,1,1,1,1,12,1,1,,,
60122,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60123,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,11,300,1,1,2,1,1,60,1,5,,,
60124,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60125,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60126,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,6,540,1,1,1,1,,8,1,2,,,
60127,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,,,,,,,1,1,89,240,2,2,,1,2,14,1,6,,,
60128,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60129,3,3,3,,,,,,,,2,2,3,2,2,,2,2,2,1,3,2,3,3,3,3,,,1,1,23,362,1,1,1,1,1,24,1,2,,,
60130,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,6,540,1,1,1,1,1,24,1,1,,,
60131,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,2,,,2,,,,,,,,,,
60132,1,2,2,1,1,1,1,2,2,,2,1,3,2,2,,1,2,4,4,3,2,3,3,3,3,,,1,1,166,65,2,,,2,2,0,2,,,,
60133,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60134,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,18,460,1,,,,,,,,,,
60135,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60136,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,2,,,2,,,,,,,,,,
60137,1,1,3,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,1,3,3,3,3,,,1,1,27,247,1,1,1,1,1,12,1,1,,,
60138,1,1,3,1,2,1,1,1,1,2,3,3,3,,,,,,4,4,1,2,3,3,3,3,2,,1,1,6,78,2,,,,,,,,,,
60139,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,2,,,2,,,,,,,,,,
60140,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,12,668,1,1,1,1,,3,1,1,,,
60141,2,2,3,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,2,3,3,3,3,2,,1,2,,,2,,,,,,,,,,
60142,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60143,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60144,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60145,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60146,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,1,1,11,180,,,,,,,,,,,
60147,1,3,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,2,3,3,3,3,,,1,1,27,240,2,,,1,1,60,1,2,,,
60148,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60149,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,,0,2,,,,
60150,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,2,3,3,2,2,2,,,,2,,,,,,,,,,
60151,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,14,300,2,,,,,,,,,,
60152,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60153,1,1,2,2,,2,2,2,,,2,2,2,2,2,,2,2,3,3,3,1,3,3,3,3,,,1,1,23,200,2,,,2,2,0,2,,,,
60154,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60155,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60156,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60157,1,1,2,1,1,1,1,2,1,1,,,,,,,,,4,4,,2,1,1,3,3,2,2,1,1,277,172,,,,,,,,,,,
60158,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60159,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60160,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60161,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,2,,1,2,,,1,,,,,,,,,,
60162,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60163,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60164,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,1,,
60165,2,2,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,3,2,2,,,,,,,1,1,0,450,2,,,,,,,,,,
60166,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60167,3,2,3,1,1,1,1,2,1,1,,,,,,,,,4,4,,1,1,1,3,3,2,2,2,,,,,,,,,,,,,,
60168,2,3,3,2,,2,2,2,,,3,2,3,2,2,,2,2,2,2,2,2,3,3,3,3,,,1,1,26,520,1,1,1,1,,4,1,2,,,
60169,1,1,1,1,1,1,2,2,2,,1,2,3,2,2,,2,2,4,4,3,2,3,3,3,3,2,,2,,,,1,,,,,,,,,,
60170,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60171,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60172,1,1,1,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,3,3,3,3,,,2,,,,2,,,1,1,60,1,3,,,
60173,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60174,7,7,7,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,7,,,,,,,,,,
60175,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60176,1,1,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,3,3,3,2,2,1,1,30,220,1,,,,,,,,,,
60177,2,2,2,1,1,1,1,1,1,2,2,2,3,2,2,,2,2,4,4,3,1,3,3,3,3,,,1,1,12,473,2,,,1,1,60,1,2,,,
60178,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,3,3,3,3,,,1,1,52,100,2,,,1,1,48,1,5,,,
60179,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,3,3,3,3,2,,1,2,,,,,,,,,,,,,
60180,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,6,200,1,1,1,2,1,1,1,3,,,
60181,3,3,3,,,,,,,,,,,,,,,,1,1,,1,,,,,,,2,,,,2,,,,,,,,,,
60182,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,,,,,,,,
60183,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60184,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60185,1,1,1,1,2,1,1,1,1,3,1,3,3,2,2,,2,2,4,4,2,2,3,3,3,3,,,1,1,1,320,2,,,1,1,48,1,1,,,
60186,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60187,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60188,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,2,,2,2,0,2,,,,
60189,2,1,2,1,2,1,1,1,2,,2,2,2,2,2,,2,2,4,4,3,2,3,3,3,3,,,2,,,,2,,,1,1,60,1,1,,,
60190,9,9,9,,,,,,,,9,9,9,,,,,,,,,9,,,,,,,9,,,,9,,,,,,,,,,
60191,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,1,,,1,1,60,1,99,,,
60192,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,2,,,,,,,,,,
60193,2,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,3,2,2,2,3,3,3,3,2,,2,,,,2,,,,,,,,,,
60194,1,1,1,1,1,1,1,9,2,,,,,,,,,,4,4,,1,2,2,2,2,1,2,1,1,11,327,2,,,,,,,,,,
60195,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60196,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,2,,,,2,,,2,2,0,2,,,,
60197,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60198,3,3,3,,,,,,,,,,,,,,,,1,1,,2,,,,,,,2,,,,,,,,,,,,,,
60199,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,,,,,,,1,1,16,270,1,1,1,1,1,24,1,4,,,
