"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
23489,,,,3,1,1,4,5,4,4
23490,1,,,,,,,,,
23491,,,,1,1,1,1,1,5,5
23493,,,3,,,,,,,
23495,1,,,,,,,,,
23496,1,,,,,,,,,
23498,,,,3,1,4,2,5,4,1
23499,1,,,,,,,,,
23500,,,,4,4,4,3,5,4,4
23502,,,,5,3,3,3,3,1,1
23504,1,,,,,,,,,
23505,1,,,,,,,,,
23506,,,,4,1,4,4,4,4,4
23507,1,,,,,,,,,
23508,1,,,,,,,,,
23509,1,,,,,,,,,
23510,1,,3,,,,,,,
23511,,,,2,1,2,2,1,10,10
23512,1,,,,,,,,,
23515,,,3,,,,,,,
23517,1,,,,,,,,,
23518,,,,3,1,1,2,3,4,4
23519,1,,,,,,,,,
23520,1,,,,,,,,,
23521,1,,,,,,,,,
23524,1,,3,,,,,,,
23527,1,,,,,,,,,
23529,1,,,,,,,,,
23530,1,,,,,,,,,
23531,,,3,,,,,,,
23532,1,,,,,,,,,
23536,1,,,,,,,,,
23537,1,,,,,,,,,
23540,,,,1,1,1,1,1,1,1
23541,1,,,,,,,,,
23542,1,,,,,,,,,
23545,,,,5,5,5,5,5,1,1
23548,,,,4,1,3,3,3,4,4
23549,1,,,,,,,,,
23550,,,,4,3,3,5,2,1,1
23551,1,,,,,,,,,
23553,1,,,,,,,,,
23554,1,,,,,,,,,
23556,1,,,,,,,,,
23557,1,,,,,,,,,
23558,1,,,,,,,,,
23559,1,,,,,,,,,
23560,1,,,,,,,,,
23561,,,,2,1,2,1,2,4,4
23563,1,,,,,,,,,
23564,,,,5,5,5,5,5,1,1
23565,1,,,,,,,,,
23566,1,,,,,,,,,
23567,1,,,,,,,,,
23568,,,,4,4,5,5,5,1,4
23569,1,,,,,,,,,
23573,1,,,,,,,,,
23574,1,,,,,,,,,
23576,1,,,,,,,,,
23577,1,,,,,,,,,
23578,1,,,,,,,,,
23579,1,,,,,,,,,
23580,1,,,,,,,,,
23581,1,,,,,,,,,
23582,,,3,,,,,,,
23583,,,,2,1,2,1,1,4,4
23584,,,,5,1,5,5,5,4,4
23585,1,,,,,,,,,
23586,1,,,,,,,,,
23587,,,,3,1,2,5,5,4,4
23588,,,,2,2,2,2,2,1,1
23591,1,,,,,,,,,
23592,1,,,,,,,,,
23593,1,,,,,,,,,
23594,1,,,,,,,,,
23595,1,,,,,,,,,
23596,1,,,,,,,,,
23598,,,3,,,,,,,
23600,1,,,,,,,,,
23601,1,,,,,,,,,
23602,1,,,,,,,,,
23604,,,,5,5,5,5,5,1,4
23605,1,,,,,,,,,
23606,1,,,,,,,,,
23607,1,,,,,,,,,
23608,1,,,,,,,,,
23609,1,,,,,,,,,
23610,1,,,,,,,,,
23614,1,,,,,,,,,
23615,1,,,,,,,,,
23617,1,,,,,,,,,
23618,1,,,,,,,,,
23619,1,,,,,,,,,
23620,,,,5,5,5,5,5,1,1
23621,,,,5,5,5,5,5,2,1
23623,1,,,,,,,,,
23624,1,,,,,,,,,
23625,,,,5,5,5,5,5,1,1
23626,,,,3,3,3,3,3,4,4
23627,1,,,,,,,,,
23628,1,,,,,,,,,
23630,1,,,,,,,,,
23631,1,,,,,,,,,
23633,,,,5,5,5,5,5,1,1
23636,1,,,,,,,,,
23637,1,,,,,,,,,
23638,,,,2,1,1,1,1,4,4
23639,,,,5,5,5,5,5,1,1
23641,1,,,,,,,,,
23642,1,,,,,,,,,
23643,1,,,,,,,,,
23644,,,,3,2,2,4,5,4,4
23646,1,,,,,,,,,
23647,1,,,,,,,,,
23648,1,,,,,,,,,
23649,1,,,,,,,,,
23650,1,,,,,,,,,
23652,1,,,,,,,,,
23653,1,,,,,,,,,
23655,1,,,,,,,,,
23659,,,,3,2,2,4,5,1,1
23660,,,,2,1,1,1,2,5,5
23661,1,,,,,,,,,
23662,1,,,,,,,,,
23664,,,,3,1,1,5,3,4,4
23665,1,,,,,,,,,
23666,,,,1,1,1,1,1,4,4
23667,1,,,,,,,,,
23669,1,,,,,,,,,
23671,1,,,,,,,,,
23672,,,,3,2,2,3,2,4,4
23673,,,,5,3,4,5,3,4,1
23674,1,,,,,,,,,
23675,1,,,,,,,,,
23676,1,,,,,,,,,
23677,,,3,,,,,,,
23680,,,,4,4,3,4,4,1,1
23681,1,,,,,,,,,
23682,1,,,,,,,,,
23683,1,,,,,,,,,
23684,,,,1,1,1,1,1,4,4
23687,,,,3,1,3,4,3,10,10
23688,1,,,,,,,,,
23689,,,,5,5,5,5,5,1,1
23690,1,,,,,,,,,
23691,1,,,,,,,,,
23692,1,,,,,,,,,
23694,,,,4,4,4,3,3,1,1
23695,1,,,,,,,,,
23696,1,,,,,,,,,
23697,,,,3,1,3,3,3,5,5
23698,1,,,,,,,,,
23701,1,,,,,,,,,
23702,,,3,,,,,,,
23703,,,3,,,,,,,
23704,1,,,,,,,,,
23705,1,,,,,,,,,
23706,1,,,,,,,,,
23707,,,,5,5,5,5,5,1,1
23708,1,,3,,,,,,,
23709,1,,,,,,,,,
23710,1,,,,,,,,,
23711,1,,,,,,,,,
23712,,,,4,2,4,5,5,5,5
23713,,,3,,,,,,,
23714,1,,,,,,,,,
23715,1,,,,,,,,,
23718,,,,3,3,3,3,3,4,4
23720,1,,,,,,,,,
23721,,,,1,1,1,1,1,4,4
23722,1,,,,,,,,,
23724,1,,,,,,,,,
23725,1,,,,,,,,,
23727,1,,,,,,,,,
23728,,,,3,3,3,5,5,4,4
23729,1,,,,,,,,,
23730,1,,,,,,,,,
23731,1,,,,,,,,,
23732,,,,1,1,1,1,1,10,10
23733,,,,1,1,1,1,1,4,4
23734,1,,,,,,,,,
23735,1,,,,,,,,,
23738,,,,5,5,5,5,5,1,1
23739,,,,2,1,1,1,1,5,5
23740,,,,1,1,1,1,1,4,4
23741,1,,,,,,,,,
23742,1,,,,,,,,,
23744,,,3,,,,,,,
23745,,,,5,5,5,5,5,1,1
23746,1,,,,,,,,,
23747,,,,1,1,1,1,1,4,4
23748,,,,3,2,3,3,3,1,4
23749,1,,,,,,,,,
23751,1,,,,,,,,,
23754,1,,,,,,,,,
23756,1,,3,,,,,,,
23757,1,,,,,,,,,
23758,,,,3,1,3,3,3,4,4
23760,1,,,,,,,,,
23761,1,,,,,,,,,
23762,1,,,,,,,,,
23763,,,,5,4,5,5,5,1,1
23764,1,,,,,,,,,
23765,,,,5,5,5,5,5,1,1
23768,1,,,,,,,,,
23769,,,,5,5,5,5,5,1,4
23770,,,,3,3,4,5,5,1,1
23772,1,,,,,,,,,
23773,,,,2,1,1,1,4,4,4
23774,1,,,,,,,,,
23775,1,,,,,,,,,
23776,1,,,,,,,,,
23779,1,,,,,,,,,
23780,1,,,,,,,,,
23782,1,,,,,,,,,
23783,1,,,,,,,,,
23784,1,,,,,,,,,
23785,1,,,,,,,,,
23787,1,,,,,,,,,
23788,,,,5,5,5,5,5,1,1
23789,1,,,,,,,,,
23790,1,,,,,,,,,
23791,1,,,,,,,,,
23792,,,,1,1,1,1,1,4,4
23793,1,,,,,,,,,
23794,1,,,,,,,,,
23795,1,,,,,,,,,
23796,1,,,,,,,,,
23798,1,,,,,,,,,
23800,,,,3,1,1,3,3,4,1
23801,,,,2,1,3,2,2,4,4
23802,1,,,,,,,,,
23804,1,,,,,,,,,
23805,,,,3,3,1,3,4,4,4
23807,,,,1,1,1,1,1,4,4
23808,,,,3,1,1,3,3,1,5
23809,1,,,,,,,,,
23810,1,,,,,,,,,
23811,1,,,,,,,,,
23813,1,,,,,,,,,
23814,1,,,,,,,,,
23815,,,,1,1,1,1,1,4,4
23816,1,,,,,,,,,
23817,1,,,,,,,,,
23818,,,,4,3,5,4,4,1,1
23819,1,,,,,,,,,
23820,,,,1,1,1,1,1,4,4
23821,1,,,,,,,,,
23822,1,,,,,,,,,
23823,1,,,,,,,,,
23825,1,,,,,,,,,
23828,1,,,,,,,,,
23829,1,,,,,,,,,
23830,,,,5,5,5,5,5,1,1
23831,1,,,,,,,,,
23832,,,,1,1,1,3,3,4,4
23833,1,,,,,,,,,
23834,,,,1,1,1,1,1,4,4
23836,1,,,,,,,,,
23838,1,,,,,,,,,
23839,1,,3,,,,,,,
23842,1,,,,,,,,,
23845,,,,3,1,3,3,3,4,1
23846,1,,,,,,,,,
23847,1,,,,,,,,,
23848,,,3,,,,,,,
23849,1,,,,,,,,,
23850,,,,1,1,1,1,1,4,4
23852,1,,,,,,,,,
23857,1,,,,,,,,,
23859,1,,,,,,,,,
23861,1,,,,,,,,,
23862,1,,,,,,,,,
23863,,,,3,3,3,3,3,4,4
23865,,,,3,1,2,3,5,4,4
23866,,,,3,4,4,2,2,4,1
23867,,,,3,2,2,2,3,4,4
23869,1,,,,,,,,,
23870,,,,2,1,1,1,2,4,4
23871,1,,,,,,,,,
23874,1,,,,,,,,,
23878,1,,,,,,,,,
23879,1,,,,,,,,,
23880,1,,,,,,,,,
23882,1,,,,,,,,,
23883,1,,,,,,,,,
23884,1,,,,,,,,,
23886,1,,,,,,,,,
23887,,,,1,1,1,1,4,4,4
23888,1,,,,,,,,,
23889,1,,,,,,,,,
23890,1,,,,,,,,,
23893,1,,,,,,,,,
23894,1,,,,,,,,,
23896,,,,1,1,1,1,2,10,10
23897,,,,5,5,5,5,5,99,99
23898,,,,2,1,5,2,5,5,5
23899,1,,,,,,,,,
23900,1,,,,,,,,,
23901,1,,,,,,,,,
23904,1,,,,,,,,,
23906,1,,,,,,,,,
23908,1,,,,,,,,,
23909,,,3,,,,,,,
23910,1,,,,,,,,,
23912,1,,,,,,,,,
23913,1,,,,,,,,,
23914,1,,,,,,,,,
23915,1,,,,,,,,,
23916,,,,4,2,4,3,3,1,1
23917,1,,,,,,,,,
23919,1,,,,,,,,,
23921,1,,,,,,,,,
23923,,,,2,1,1,1,2,4,4
23924,,,,2,1,2,2,1,4,4
23926,1,,,,,,,,,
23928,1,,,,,,,,,
23929,1,,,,,,,,,
23930,1,,,,,,,,,
23932,,,,2,1,2,2,2,5,5
23933,1,,,,,,,,,
23935,1,,,,,,,,,
23936,,,3,,,,,,,
23937,1,,,,,,,,,
23938,,,,5,5,5,5,5,1,1
23939,1,,,,,,,,,
23941,1,,,,,,,,,
23942,1,,,,,,,,,
23944,1,,,,,,,,,
23946,,,,1,1,1,1,1,4,4
23947,,,3,,,,,,,
23948,,,,5,3,5,5,1,99,99
23949,,,,3,1,1,5,5,4,4
23950,,,3,,,,,,,
23951,,,,4,3,3,3,3,4,4
23953,1,,,,,,,,,
23957,,,,4,2,2,5,4,4,1
23958,1,,,,,,,,,
23959,1,,,,,,,,,
23961,1,,,,,,,,,
23962,,,,2,2,3,3,3,4,4
23964,1,,,,,,,,,
23966,1,,,,,,,,,
23967,,,,4,1,5,5,4,4,4
23968,1,,3,,,,,,,
23969,1,,,,,,,,,
23970,1,,,,,,,,,
23971,1,,,,,,,,,
23972,1,,,,,,,,,
23973,1,,,,,,,,,
23977,1,,,,,,,,,
23978,,,,3,3,3,3,3,1,4
23979,1,,,,,,,,,
23980,1,,,,,,,,,
23981,,,,5,5,5,5,5,1,1
23982,,,,2,3,2,3,4,4,4
23983,1,,,,,,,,,
23985,1,,,,,,,,,
23986,,,,3,2,4,5,4,4,1
23988,,,,2,1,1,3,1,4,4
23989,1,,3,,,,,,,
23991,1,,,,,,,,,
23992,,,3,,,,,,,
23993,1,,,,,,,,,
23994,1,,,,,,,,,
23996,1,,,,,,,,,
23997,1,,,,,,,,,
23998,1,,,,,,,,,
24002,1,,,,,,,,,
24003,,,,3,2,3,3,2,4,1
24005,1,,,,,,,,,
24007,1,,,,,,,,,
24008,,,,2,1,1,2,2,4,4
24009,1,,,,,,,,,
24010,1,,,,,,,,,
24011,,,,5,5,5,5,5,1,1
24012,1,,,,,,,,,
24015,1,,,,,,,,,
24016,1,,,,,,,,,
24017,1,,,,,,,,,
24018,1,,,,,,,,,
24019,1,,,,,,,,,
24020,1,,,,,,,,,
24021,,,,2,1,1,1,1,4,4
24022,1,,,,,,,,,
24024,1,,,,,,,,,
24025,1,,,,,,,,,
24026,1,,,,,,,,,
24027,,,,1,1,1,1,1,5,5
24029,1,,,,,,,,,
24030,1,,,,,,,,,
24032,1,,,,,,,,,
24035,1,,,,,,,,,
24037,1,,,,,,,,,
24039,1,,,,,,,,,
24040,1,,,,,,,,,
24041,1,,,,,,,,,
24042,1,,,,,,,,,
24043,1,,,,,,,,,
24044,1,,,,,,,,,
24045,1,,,,,,,,,
24046,1,,,,,,,,,
24047,1,,,,,,,,,
24049,1,,,,,,,,,
24050,1,,,,,,,,,
24051,,,,2,1,3,2,3,4,4
24052,1,,,,,,,,,
24053,,,,1,1,1,1,1,4,4
24054,,,,3,3,3,3,1,4,4
24055,1,,,,,,,,,
24056,1,,,,,,,,,
24057,1,,,,,,,,,
24058,1,,,,,,,,,
24059,1,,,,,,,,,
24060,1,,,,,,,,,
24062,1,,,,,,,,,
24063,1,,,,,,,,,
24064,1,,,,,,,,,
24066,1,,,,,,,,,
24067,1,,,,,,,,,
24068,,,,2,3,3,3,3,4,4
24070,,,,2,1,2,1,2,4,4
24071,,,,1,1,1,1,1,4,4
24072,1,,3,,,,,,,
24074,1,,,,,,,,,
24075,1,,,,,,,,,
24077,1,,,,,,,,,
24079,1,,,,,,,,,
24080,1,,,,,,,,,
24081,1,,,,,,,,,
24082,,,,4,1,2,3,3,4,4
24083,1,,,,,,,,,
24084,1,,,,,,,,,
24085,1,,,,,,,,,
24086,1,,,,,,,,,
24088,1,,,,,,,,,
24089,1,,,,,,,,,
24090,1,,,,,,,,,
24091,1,,,,,,,,,
24093,1,,,,,,,,,
24094,1,,,,,,,,,
24095,,,,1,1,1,1,1,4,4
24096,1,,,,,,,,,
24097,1,,,,,,,,,
24098,1,,,,,,,,,
24100,1,,,,,,,,,
24101,,,,5,5,5,5,5,1,1
24102,1,,,,,,,,,
24104,1,,,,,,,,,
24106,1,,,,,,,,,
24107,1,,,,,,,,,
24109,,,,4,4,4,5,4,4,1
24110,,,,2,1,2,3,3,1,4
24111,1,,,,,,,,,
24112,1,,,,,,,,,
24113,1,,,,,,,,,
24114,,,,3,1,3,5,5,4,4
24117,1,,,,,,,,,
24118,1,,,,,,,,,
24119,,,3,,,,,,,
24121,,,,1,1,1,1,1,4,4
24122,,,,5,5,5,5,3,4,1
24123,1,,,,,,,,,
24124,1,,,,,,,,,
24125,1,,,,,,,,,
24126,,,,1,1,1,1,1,4,4
24127,1,,,,,,,,,
24128,1,,,,,,,,,
24129,1,,3,,,,,,,
24131,1,,,,,,,,,
24132,1,,,,,,,,,
24133,,,,3,1,3,3,2,4,4
24134,,,,1,1,1,1,1,4,4
24135,1,,,,,,,,,
24136,1,,,,,,,,,
24137,1,,,,,,,,,
24138,1,,,,,,,,,
24140,1,,,,,,,,,
24141,1,,,,,,,,,
24143,1,,,,,,,,,
24144,,,3,,,,,,,
24145,,,,5,5,5,5,5,4,1
24146,,,,3,1,3,9,9,4,4
24147,1,,,,,,,,,
24148,1,,,,,,,,,
24149,1,,,,,,,,,
24152,,,,1,1,1,1,1,4,4
24153,1,,3,,,,,,,
24155,1,,,,,,,,,
24157,1,,,,,,,,,
24158,1,,,,,,,,,
24159,1,,,,,,,,,
24160,1,,,,,,,,,
24161,,,,1,1,1,1,1,4,4
24162,1,,,,,,,,,
24164,,,,1,1,1,1,1,4,4
24165,1,,,,,,,,,
24166,,,,4,5,5,5,5,99,1
24167,1,,,,,,,,,
24168,1,,,,,,,,,
24169,1,,,,,,,,,
24171,1,,,,,,,,,
24172,1,,,,,,,,,
24175,,,,4,2,5,5,5,1,4
24176,1,,,,,,,,,
24177,,,,3,1,1,3,3,4,4
24178,1,,,,,,,,,
24179,1,,,,,,,,,
24180,1,,,,,,,,,
24181,1,,,,,,,,,
24183,1,,,,,,,,,
24184,1,,,,,,,,,
24185,,,,3,3,5,5,5,5,5
24187,,,3,,,,,,,
24188,1,,,,,,,,,
24189,,,,1,5,5,5,5,2,99
24190,1,,,,,,,,,
24191,,,,4,1,1,5,5,1,1
24192,1,,,,,,,,,
24193,1,,,,,,,,,
24194,1,,,,,,,,,
24195,1,,,,,,,,,
24196,1,,,,,,,,,
24197,1,,,,,,,,,
24198,1,,,,,,,,,
24199,,,,1,1,1,1,1,4,4
24201,,,,3,1,4,3,5,4,4
24204,1,,,,,,,,,
24205,1,,,,,,,,,
24206,1,,,,,,,,,
24207,1,,,,,,,,,
24208,1,,,,,,,,,
24210,,,,1,1,1,1,1,4,4
24213,1,,,,,,,,,
24215,1,,,,,,,,,
24216,1,,,,,,,,,
24218,1,,,,,,,,,
24219,,,,1,1,1,1,1,4,4
24220,,,3,,,,,,,
24221,1,,,,,,,,,
24222,,,,4,1,4,5,4,1,1
24223,,,,1,1,1,1,1,5,5
24225,1,,,,,,,,,
24226,1,,,,,,,,,
24227,1,,,,,,,,,
24228,,,,1,1,1,1,1,4,4
24229,,,,1,1,1,1,1,4,4
24230,1,,,,,,,,,
24231,,,,4,2,4,4,5,2,5
24233,1,,,,,,,,,
24234,1,,,,,,,,,
24237,1,,,,,,,,,
24238,,,,5,5,5,5,5,1,1
24239,,,3,,,,,,,
24240,,,,4,1,2,4,4,4,4
24241,1,,,,,,,,,
24243,1,,,,,,,,,
24244,1,,,,,,,,,
24245,1,,3,,,,,,,
24247,,,,2,1,2,1,2,5,1
24248,1,,,,,,,,,
24249,1,,,,,,,,,
24250,,,,2,2,1,1,1,2,2
24253,1,,,,,,,,,
24254,1,,,,,,,,,
24256,1,,,,,,,,,
24257,1,,,,,,,,,
24259,1,,,,,,,,,
24261,1,,,,,,,,,
24262,1,,,,,,,,,
24263,,,,1,1,1,1,1,4,4
24264,1,,,,,,,,,
24265,1,,,,,,,,,
24266,1,,,,,,,,,
24267,,,,2,1,2,1,3,4,4
24268,,,3,,,,,,,
24269,1,,,,,,,,,
24270,,,,1,1,1,1,1,4,4
24271,,,,3,3,3,3,3,1,1
24272,,,,1,1,1,1,1,4,4
24274,1,,,,,,,,,
24275,,,,3,1,1,3,3,4,4
24277,1,,,,,,,,,
24278,1,,,,,,,,,
24279,1,,,,,,,,,
24280,,,,1,1,1,1,1,4,4
24282,1,,,,,,,,,
24283,1,,,,,,,,,
24284,1,,,,,,,,,
24288,1,,,,,,,,,
24289,,,3,,,,,,,
24290,,,,1,1,1,1,1,4,4
24291,1,,,,,,,,,
24292,1,,,,,,,,,
24293,1,,,,,,,,,
24294,,,,5,5,5,5,5,1,1
24295,,,,3,2,4,4,2,4,4
24299,1,,,,,,,,,
24300,1,,,,,,,,,
24301,1,,,,,,,,,
24304,,,,3,3,2,3,3,1,4
24305,1,,,,,,,,,
24306,1,,,,,,,,,
24309,,,,2,1,2,1,2,4,4
24311,1,,,,,,,,,
24312,,,,1,1,1,1,1,4,4
24313,1,,,,,,,,,
24316,1,,,,,,,,,
24317,1,,,,,,,,,
24318,,,,5,5,5,5,5,1,1
24319,,,,2,3,1,1,2,4,4
24320,,,,1,1,1,1,1,4,4
24321,1,,,,,,,,,
24322,1,,,,,,,,,
24323,1,,,,,,,,,
24324,1,,,,,,,,,
24326,1,,,,,,,,,
24327,1,,,,,,,,,
24328,1,,,,,,,,,
24329,1,,,,,,,,,
24330,,,,2,1,2,1,3,1,1
24332,,,,3,4,5,3,3,4,4
24333,1,,,,,,,,,
24334,1,,,,,,,,,
24335,1,,,,,,,,,
24336,,,3,,,,,,,
24337,1,,,,,,,,,
24339,,,,2,1,2,2,1,1,4
24340,1,,,,,,,,,
24341,1,,,,,,,,,
24343,,,,4,2,4,4,4,4,1
24345,1,,,,,,,,,
24348,,,3,,,,,,,
24350,1,,,,,,,,,
24351,1,,,,,,,,,
24352,1,,,,,,,,,
24353,,,,5,4,5,5,5,2,1
24354,,,,4,4,5,5,5,1,1
24355,1,,,,,,,,,
24357,1,,,,,,,,,
24359,1,,,,,,,,,
24361,,,,4,1,3,3,4,4,4
24362,1,,,,,,,,,
24364,,,,5,4,4,3,3,1,1
24365,1,,,,,,,,,
24366,1,,,,,,,,,
24368,1,,,,,,,,,
24369,1,,,,,,,,,
24370,1,,,,,,,,,
24371,1,,,,,,,,,
24373,,,,3,2,4,4,3,1,4
24374,,,,1,1,1,1,1,4,4
24376,1,,,,,,,,,
24377,1,,,,,,,,,
24378,1,,,,,,,,,
24379,1,,,,,,,,,
24380,1,,,,,,,,,
24381,,,,3,1,3,1,3,4,4
24383,1,,,,,,,,,
24384,1,,,,,,,,,
24388,1,,,,,,,,,
24389,1,,,,,,,,,
24390,,,,2,1,1,1,1,4,4
24391,1,,,,,,,,,
24392,1,,,,,,,,,
24393,,,,1,1,1,1,1,4,4
24395,,,,4,5,4,5,4,1,1
24396,,,3,,,,,,,
24397,1,,,,,,,,,
24398,1,,,,,,,,,
24399,1,,,,,,,,,
24400,1,,,,,,,,,
24402,1,,,,,,,,,
24403,1,,,,,,,,,
24404,1,,,,,,,,,
24405,,,,3,2,3,4,4,4,4
24407,1,,,,,,,,,
24408,1,,,,,,,,,
24409,1,,,,,,,,,
24411,,,,1,1,1,1,1,1,1
24412,1,,,,,,,,,
24413,1,,,,,,,,,
24414,,,,4,4,3,3,4,4,4
24416,1,,,,,,,,,
24417,1,,,,,,,,,
24418,1,,,,,,,,,
24420,1,,,,,,,,,
24422,1,,,,,,,,,
24423,,,,4,3,4,4,4,1,4
24424,1,,3,,,,,,,
24425,1,,,,,,,,,
24427,,,,2,1,1,1,1,4,4
24428,1,,,,,,,,,
24430,,,,1,1,1,1,1,10,10
24431,1,,,,,,,,,
24433,1,,,,,,,,,
24434,1,,,,,,,,,
24436,,,,5,5,5,5,5,1,1
24437,1,,,,,,,,,
24438,1,,,,,,,,,
24441,1,,,,,,,,,
24442,1,,,,,,,,,
24443,,,,2,1,1,1,3,4,4
24444,,,,2,1,1,1,1,4,4
24445,1,,,,,,,,,
24446,,,,4,5,4,5,5,4,1
24447,1,,,,,,,,,
24448,,,,1,1,1,1,1,4,4
24449,1,,,,,,,,,
24450,,,,1,1,1,1,1,4,4
24451,1,,,,,,,,,
24452,1,,,,,,,,,
24454,,,,1,1,1,1,1,4,4
24455,,,,1,1,1,1,1,4,4
24456,1,,,,,,,,,
24458,1,,,,,,,,,
24459,1,,,,,,,,,
24460,1,,,,,,,,,
24462,1,,,,,,,,,
24463,1,,,,,,,,,
24465,,,,5,5,5,5,5,1,1
24466,1,,,,,,,,,
24467,1,,,,,,,,,
24469,1,,,,,,,,,
24470,,,3,,,,,,,
24471,,,,1,2,1,1,1,4,4
24472,,,,5,5,5,5,5,1,1
24474,,,,3,1,3,3,1,4,4
24475,1,,,,,,,,,
24476,1,,,,,,,,,
24478,1,,,,,,,,,
24479,1,,,,,,,,,
24480,1,,,,,,,,,
24482,,,,1,1,1,1,1,4,4
24483,1,,,,,,,,,
24484,,,,4,1,3,3,4,4,4
24486,1,,,,,,,,,
24487,,,,1,1,1,1,1,4,4
24488,1,,,,,,,,,
24489,,,,1,1,1,1,1,4,4
24492,1,,,,,,,,,
24493,1,,,,,,,,,
24494,1,,,,,,,,,
24495,1,,,,,,,,,
24496,,,,1,1,1,1,1,4,4
24497,,,,3,3,1,3,5,4,4
24498,,,,3,1,1,3,3,1,1
24499,1,,,,,,,,,
24500,1,,,,,,,,,
24501,,,,4,3,3,4,4,1,4
24502,1,,,,,,,,,
24503,1,,,,,,,,,
24504,,,,1,1,1,1,1,4,4
24507,,,3,,,,,,,
24508,1,,3,,,,,,,
24509,1,,,,,,,,,
24511,1,,,,,,,,,
24512,1,,,,,,,,,
24513,,,,5,4,5,5,5,1,1
24514,1,,,,,,,,,
24515,1,,,,,,,,,
24517,1,,,,,,,,,
24521,1,,,,,,,,,
24522,1,,,,,,,,,
24523,,,,1,1,1,1,1,4,4
24525,,,3,,,,,,,
24526,1,,,,,,,,,
24527,1,,,,,,,,,
24528,1,,,,,,,,,
24529,1,,,,,,,,,
24530,1,,,,,,,,,
24531,1,,,,,,,,,
24532,,,,4,1,3,5,5,4,4
24536,1,,,,,,,,,
24537,1,,,,,,,,,
24539,,,,1,1,1,1,1,4,4
24540,1,,,,,,,,,
24542,1,,,,,,,,,
24544,,,,4,1,1,3,5,4,4
24545,1,,,,,,,,,
24546,1,,,,,,,,,
24549,,,,3,3,4,4,4,4,1
24551,,,,1,1,1,1,1,4,4
24553,1,,,,,,,,,
24554,1,,,,,,,,,
24556,1,,,,,,,,,
24559,1,,,,,,,,,
24560,1,,,,,,,,,
24562,1,,,,,,,,,
24564,1,,,,,,,,,
24565,1,,,,,,,,,
24566,1,,,,,,,,,
24567,,,,1,1,1,1,1,4,4
24568,,,,2,1,2,1,2,4,4
24569,1,,3,,,,,,,
24571,1,,,,,,,,,
24572,1,,,,,,,,,
24573,1,,,,,,,,,
24574,1,,,,,,,,,
24575,1,,,,,,,,,
24576,1,,,,,,,,,
24581,,,,4,5,5,5,5,1,1
24582,,,,4,3,5,5,3,1,1
24583,1,,,,,,,,,
24584,1,,,,,,,,,
24586,1,,,,,,,,,
24588,1,,,,,,,,,
24589,,,,3,1,3,3,2,4,4
24591,1,,,,,,,,,
24592,1,,,,,,,,,
24596,1,,,,,,,,,
24599,1,,,,,,,,,
24601,1,,,,,,,,,
24602,1,,,,,,,,,
24603,1,,,,,,,,,
24604,1,,,,,,,,,
24605,1,,,,,,,,,
24607,1,,,,,,,,,
24608,,,,1,1,1,1,1,4,4
24609,1,,,,,,,,,
24610,1,,,,,,,,,
24611,1,,,,,,,,,
24612,,,,3,1,3,4,5,4,4
24614,1,,,,,,,,,
24615,1,,,,,,,,,
24616,,,,3,2,3,3,3,4,4
24617,1,,,,,,,,,
24619,1,,3,,,,,,,
24620,1,,,,,,,,,
24622,,,,3,1,2,3,3,4,4
24623,,,,3,1,1,5,5,4,4
24625,1,,,,,,,,,
24626,1,,,,,,,,,
24627,,,3,,,,,,,
24628,1,,,,,,,,,
24629,,,,1,1,1,2,1,4,4
24630,1,,3,,,,,,,
24631,1,,,,,,,,,
24632,1,,,,,,,,,
24633,1,,,,,,,,,
24634,1,,,,,,,,,
24635,1,,,,,,,,,
24636,1,,3,,,,,,,
24637,,,,2,1,1,1,3,4,4
24638,1,,,,,,,,,
24640,1,,,,,,,,,
24641,1,,,,,,,,,
24642,1,,,,,,,,,
24643,,,,2,1,1,1,2,4,4
24644,1,,,,,,,,,
24645,,,,4,2,1,2,5,4,4
24646,1,,,,,,,,,
24647,1,,,,,,,,,
24648,1,,,,,,,,,
24649,1,,,,,,,,,
24650,,,,1,1,1,1,1,4,4
24651,,,,2,2,1,5,5,4,4
24652,1,,3,,,,,,,
24653,,,,2,1,1,2,3,2,2
24655,1,,,,,,,,,
24656,1,,3,,,,,,,
24658,,,,3,1,3,3,3,4,1
24659,1,,,,,,,,,
24660,1,,,,,,,,,
24661,1,,,,,,,,,
24662,1,,,,,,,,,
24663,,,,5,5,5,5,5,1,1
24666,1,,,,,,,,,
24667,1,,,,,,,,,
24668,1,,,,,,,,,
24669,1,,,,,,,,,
24671,1,,,,,,,,,
24672,1,,,,,,,,,
24673,,,,3,3,1,3,2,1,4
24675,1,,,,,,,,,
24676,,,,5,5,5,5,5,1,1
24678,1,,,,,,,,,
24680,,,,1,1,1,1,1,4,4
24681,1,,,,,,,,,
24684,1,,,,,,,,,
24685,1,,,,,,,,,
24686,1,,,,,,,,,
24687,1,,,,,,,,,
24688,,,3,,,,,,,
24690,1,,,,,,,,,
24691,,,,4,3,1,4,5,4,4
24693,1,,,,,,,,,
24694,,,,3,3,1,3,2,4,4
24696,1,,,,,,,,,
24697,1,,,,,,,,,
24698,,,,4,4,5,5,5,1,1
24699,1,,3,,,,,,,
24701,1,,,,,,,,,
